,stnode,endnode,Wkt,one_way,key,infra_type,length,osm_id,geometry
21014,17345,15167,"LINESTRING (-21.8947012 64.1282215, -21.8947611 64.1281497)",,edge_9851,residential,0.008519373156639217,527f060c-0c12-440c-86db-f467e9f04f6b,"LINESTRING (-21.8947012 64.1282215, -21.8947611 64.1281497)"
21015,17346,18014,"LINESTRING (-21.7939702 64.1198375, -21.7931726 64.1197137)",,edge_20447,service,0.04123873782232203,87324932-d64b-47df-90b7-45ffd936f077,"LINESTRING (-21.7939702 64.1198375, -21.7931726 64.1197137)"
21016,17348,10321,"LINESTRING (-21.8217505 64.1014004, -21.8217435 64.1016332)",,edge_434,service,0.025954534849248933,e3dee350-7176-4053-98d6-6b28e0e0e596,"LINESTRING (-21.8217505 64.1014004, -21.8217435 64.1016332)"
21017,17349,4131,"LINESTRING (-21.7099597 64.1074399, -21.7101751 64.1076883, -21.7109154 64.1085831, -21.7109797 64.1087705, -21.7110227 64.1090095, -21.7110119 64.1091969, -21.7107759 64.1098387, -21.710733 64.1101807)",,edge_22453,unclassified,0.3150900555367107,0ddae062-129d-4ff3-bd6d-30e88188ed47,"LINESTRING (-21.7099597 64.1074399, -21.710733 64.1101807)"
21018,17349,18028,"LINESTRING (-21.7099597 64.1074399, -21.7085314 64.1077192, -21.7079561 64.1077703, -21.7052648 64.1079406, -21.7045334 64.10803, -21.7023882 64.1084345, -21.7019981 64.1085793, -21.7006427 64.1092052, -21.6994531 64.1096438, -21.6982049 64.1100909, -21.6972085 64.1103843)",,edge_22467,track,0.7223915861019596,461a8c30-66ae-42a2-964c-08f8668559c8,"LINESTRING (-21.7099597 64.1074399, -21.6972085 64.1103843)"
21019,17350,4075,"LINESTRING (-21.8015729 64.1349576, -21.801488 64.1349408, -21.8008557 64.1348161)",,edge_5526,residential,0.03832174036493674,f7039b4f-d837-49a0-b19d-669815a2afac,"LINESTRING (-21.8015729 64.1349576, -21.8008557 64.1348161)"
21020,17354,11516,"LINESTRING (-21.8201958 64.1255405, -21.8201944 64.1256138, -21.820191 64.1257863)",,edge_4432,service,0.027402606221225145,7a7c251f-b5b4-497f-8647-cfb636e3fec1,"LINESTRING (-21.8201958 64.1255405, -21.820191 64.1257863)"
21021,17354,3512,"LINESTRING (-21.8201958 64.1255405, -21.8195819 64.1255812)",,edge_4442,tertiary,0.030246570867362373,9c5b56ca-9d0c-4ac7-baa8-11c369441279,"LINESTRING (-21.8201958 64.1255405, -21.8195819 64.1255812)"
21022,17355,10636,"LINESTRING (-21.8235111 64.1272937, -21.8235927 64.1275992)",,edge_5730,service,0.034288076808886576,33a5c47d-2303-4d7e-8517-967bb3fe29cf,"LINESTRING (-21.8235111 64.1272937, -21.8235927 64.1275992)"
21023,17356,5386,"LINESTRING (-21.8020069 64.1433378, -21.8022402 64.1433539)",,edge_6013,service,0.011498202764148736,7b24562e-a916-46d5-bdf7-a21cdcb8d76f,"LINESTRING (-21.8020069 64.1433378, -21.8022402 64.1433539)"
21024,17357,3387,"LINESTRING (-21.8567195 64.1448358, -21.8576314 64.145195, -21.8579255 64.1453069)",,edge_6773,residential,0.0787706757013734,c60c9947-e243-4e41-b588-500c1bf965b2,"LINESTRING (-21.8567195 64.1448358, -21.8579255 64.1453069)"
21025,17358,1194,"LINESTRING (-21.9117675 64.1456431, -21.9119105 64.1455612, -21.9121483 64.1454249)",,edge_7860,residential,0.030582513496782555,956f0088-46ce-4cff-aecc-e91652ad3eaf,"LINESTRING (-21.9117675 64.1456431, -21.9121483 64.1454249)"
21026,17358,190,"LINESTRING (-21.9117675 64.1456431, -21.9119208 64.1456951)",,edge_7880,service,0.009449250617369464,d7670314-d3da-4c43-aa45-5b2577a75d09,"LINESTRING (-21.9117675 64.1456431, -21.9119208 64.1456951)"
21027,17359,7000,"LINESTRING (-21.8917047 64.143934, -21.8915399 64.1439033, -21.8871722 64.1430895, -21.887008 64.1430589)",,edge_9075,residential,0.24858126795568328,98697c34-4367-4631-9910-d7409f5d2295,"LINESTRING (-21.8917047 64.143934, -21.887008 64.1430589)"
21028,17360,13069,"LINESTRING (-21.887377 64.1218101, -21.8873769 64.1216792)",,edge_10239,service,0.014592631416051237,8133fbed-c448-4632-bb52-556816883199,"LINESTRING (-21.887377 64.1218101, -21.8873769 64.1216792)"
21029,17361,14739,"LINESTRING (-21.8360694 64.1026612, -21.8364823 64.1029496, -21.8375228 64.102677)",,edge_218,residential,0.09706486235888712,83b319cf-cc49-45dc-8da9-754810db2e94,"LINESTRING (-21.8360694 64.1026612, -21.8375228 64.102677)"
21030,17362,7134,"LINESTRING (-21.8297508 64.2427414, -21.8300737 64.2426739, -21.8302899 64.242638, -21.8304743 64.2426155)",,edge_14256,primary,0.03789138314503143,043edc8e-842a-4ffc-a827-11bd7aa446b7,"LINESTRING (-21.8297508 64.2427414, -21.8304743 64.2426155)"
21031,17363,12338,"LINESTRING (-21.7820001 64.1161332, -21.7818868 64.1159831, -21.7815974 64.1159923)",,edge_21556,service,0.031759661004824524,ab671a50-f95d-42da-892a-d009c5081459,"LINESTRING (-21.7820001 64.1161332, -21.7815974 64.1159923)"
21032,17363,12338,"LINESTRING (-21.7820001 64.1161332, -21.7817044 64.1161576, -21.7815974 64.1159923)",,edge_21559,service,0.033814458130219785,589ac13b-a939-4e61-bc08-7b5a5d2204e0,"LINESTRING (-21.7820001 64.1161332, -21.7815974 64.1159923)"
21033,17364,8413,"LINESTRING (-21.7810238 64.1387303, -21.7809443 64.1387297, -21.7798601 64.1387215)",,edge_19198,residential,0.056667883320313216,8e5becb6-fbe7-4e4f-906d-bcd7115df40c,"LINESTRING (-21.7810238 64.1387303, -21.7798601 64.1387215)"
21034,17364,5859,"LINESTRING (-21.7810238 64.1387303, -21.781021 64.1388096, -21.7810117 64.1390702, -21.7810214 64.1391294, -21.7810492 64.1391792, -21.7810629 64.1392037, -21.7810903 64.1392526)",,edge_19199,residential,0.058650946266462965,d71e1934-100a-4500-8f59-9a3ba3354c61,"LINESTRING (-21.7810238 64.1387303, -21.7810903 64.1392526)"
21035,17365,4298,"LINESTRING (-21.5909213 64.1802422, -21.5905644 64.1802255, -21.5901182 64.1802102)",,edge_17396,service,0.03921031974869151,3c2d6ca6-ad89-403d-b0f3-7ef8d718474d,"LINESTRING (-21.5909213 64.1802422, -21.5901182 64.1802102)"
21036,17365,16927,"LINESTRING (-21.5909213 64.1802422, -21.5911552 64.1800189, -21.5912128 64.17997)",,edge_17408,unclassified,0.03349635201320109,72235bbe-fad1-4451-8bb2-0d10f6fc7880,"LINESTRING (-21.5909213 64.1802422, -21.5912128 64.17997)"
21037,17366,13923,"LINESTRING (-21.8097124 64.1373179, -21.8095434 64.1373904)",,edge_5600,tertiary,0.011534161132892608,1ce26614-69d5-4921-ad1a-3ccd4514487e,"LINESTRING (-21.8097124 64.1373179, -21.8095434 64.1373904)"
21038,17366,981,"LINESTRING (-21.8097124 64.1373179, -21.809539 64.1372451)",,edge_5601,tertiary,0.01171113992136711,944c3acf-bcd7-4d09-b53b-ab5f4c65fd42,"LINESTRING (-21.8097124 64.1373179, -21.809539 64.1372451)"
21039,17367,17833,"LINESTRING (-21.8838059 64.1261068, -21.8837228 64.1262029, -21.8836522 64.1262846, -21.8835678 64.1263548, -21.8834201 64.1264454, -21.8832711 64.1265352, -21.8830979 64.1266218, -21.8829484 64.1266889, -21.8826849 64.1267931, -21.8823584 64.1269061, -21.8820863 64.1270037, -21.8816795 64.1271458, -21.8812909 64.1272702)",,edge_2257,residential,0.18163504818211773,4a58c33d-6dd5-440b-a772-8efa8ce47eaf,"LINESTRING (-21.8838059 64.1261068, -21.8812909 64.1272702)"
21040,17367,16832,"LINESTRING (-21.8838059 64.1261068, -21.8844199 64.126204)",,edge_2259,residential,0.03181094506217937,53cea4d2-6078-4b76-bf9b-4fe762191692,"LINESTRING (-21.8838059 64.1261068, -21.8844199 64.126204)"
21041,17368,12518,"LINESTRING (-21.8348352 64.1064738, -21.8352591 64.1064784, -21.8352887 64.10605)",,edge_1181,service,0.06844895098066266,f8bb2e00-0523-4e06-bdfb-b4a7d53636f0,"LINESTRING (-21.8348352 64.1064738, -21.8352887 64.10605)"
21042,17369,6094,"LINESTRING (-21.807055 64.2254473, -21.8097801 64.2266905, -21.8108734 64.227188, -21.8113707 64.2273993, -21.8116194 64.2275183, -21.8117174 64.2275782, -21.8117941 64.2276274)",,edge_14139,secondary,0.33482372105354863,370208ef-c876-42e1-aacc-3f4d4378fd28,"LINESTRING (-21.807055 64.2254473, -21.8117941 64.2276274)"
21043,17369,4183,"LINESTRING (-21.807055 64.2254473, -21.8017727 64.2275016)",,edge_14141,tertiary,0.3437697286312391,be221fa6-f072-489e-9f31-f18d6f574ea9,"LINESTRING (-21.807055 64.2254473, -21.8017727 64.2275016)"
21044,17370,14370,"LINESTRING (-21.7412707 64.0954966, -21.7417478 64.0953361, -21.7418657 64.0952965)",,edge_22293,tertiary,0.03659881996390588,1d9f58df-f64c-4961-ae7f-3e0300a608f0,"LINESTRING (-21.7412707 64.0954966, -21.7418657 64.0952965)"
21045,17371,2640,"LINESTRING (-21.9316121 64.1485805, -21.9311445 64.1490426)",,edge_12679,residential,0.0563180971496145,097054cc-9f7d-4c60-82c8-ae095001b587,"LINESTRING (-21.9316121 64.1485805, -21.9311445 64.1490426)"
21046,17372,13704,"LINESTRING (-21.7608048 64.1310046, -21.7605804 64.1310528, -21.7603969 64.1310706, -21.7602326 64.1310711, -21.7600433 64.1310493)",,edge_19828,secondary,0.0388691776008295,362024eb-e3e1-4ba5-9b21-8c26b79e9679,"LINESTRING (-21.7608048 64.1310046, -21.7600433 64.1310493)"
21047,17372,8416,"LINESTRING (-21.7608048 64.1310046, -21.7605634 64.1311416, -21.7605316 64.1311597, -21.7604652 64.1311979)",,edge_19834,tertiary,0.027164530763029646,ee083334-954d-4995-97e7-1e2f2c4b181f,"LINESTRING (-21.7608048 64.1310046, -21.7604652 64.1311979)"
21048,17373,4351,"LINESTRING (-21.8422821 64.1373477, -21.8421453 64.1373711)",,edge_3742,service,0.0071535715802806725,5d7cb9c3-dfa3-4fb8-9dd1-4069ca0b2441,"LINESTRING (-21.8422821 64.1373477, -21.8421453 64.1373711)"
21049,17374,14926,"LINESTRING (-21.8206933 64.1241133, -21.8230645 64.1240793)",,edge_4456,trunk,0.11557426110044716,e87ff05a-93d9-4fac-b91c-71383a80821b,"LINESTRING (-21.8206933 64.1241133, -21.8230645 64.1240793)"
21050,17374,14926,"LINESTRING (-21.8206933 64.1241133, -21.821377 64.1241924, -21.8217178 64.1241884, -21.821844 64.1241869, -21.8220022 64.1241851, -21.8221631 64.1241832, -21.8223748 64.1241807, -21.8230645 64.1240793)",,edge_4461,service,0.11852748560003518,645650cd-f606-4bc3-a43f-43b4f68eabc4,"LINESTRING (-21.8206933 64.1241133, -21.8230645 64.1240793)"
21051,17376,18025,"LINESTRING (-21.7815121 64.1030805, -21.7817001 64.1030084, -21.7821541 64.102913)",,edge_21862,residential,0.03674615177258447,7f663133-2cc3-4087-951f-7d271302f70c,"LINESTRING (-21.7815121 64.1030805, -21.7821541 64.102913)"
21052,17376,15633,"LINESTRING (-21.7815121 64.1030805, -21.7813799 64.1030902, -21.781267 64.1031159, -21.7809638 64.1035455, -21.7808498 64.103707)",,edge_21863,residential,0.08170271088598596,94815c74-e6a4-4390-be31-927a6aec76c2,"LINESTRING (-21.7815121 64.1030805, -21.7808498 64.103707)"
21053,17377,499,"LINESTRING (-21.9477652 64.1427217, -21.9477438 64.1427636, -21.9477439 64.1428101, -21.9477686 64.1428559, -21.9478165 64.1428978, -21.9478688 64.1429268)",,edge_12359,primary,0.02455081056466696,0fd5d789-7e1b-428e-9741-83d7ec45d1f1,"LINESTRING (-21.9477652 64.1427217, -21.9478688 64.1429268)"
21054,17379,4687,"LINESTRING (-21.9031711 64.1426686, -21.9029029 64.1426194, -21.9026293 64.1428955)",,edge_8616,service,0.0476995914440531,7f2c5269-fe5a-4c50-83ee-9629bdb70354,"LINESTRING (-21.9031711 64.1426686, -21.9026293 64.1428955)"
21055,17380,13641,"LINESTRING (-21.6815004 64.158454, -21.6814763 64.1584895, -21.6814361 64.1585377, -21.6813797 64.158592, -21.6812651 64.1586427, -21.6811551 64.1586959, -21.6810827 64.158759, -21.6810371 64.1588356, -21.6810076 64.159063, -21.6809499 64.1591565, -21.6808829 64.1592419, -21.6807742 64.15936, -21.6803275 64.1596938, -21.6800997 64.1598381, -21.6800299 64.1598878, -21.6800192 64.1599316, -21.6800728 64.1599714, -21.6801386 64.1600082, -21.6801895 64.1600427, -21.6802512 64.1600801, -21.6802807 64.1601187, -21.6803129 64.1601684)",,edge_18109,service,0.21394044545484037,97e58864-28c1-4892-b386-7d0fbe437d9f,"LINESTRING (-21.6815004 64.158454, -21.6803129 64.1601684)"
21056,17380,786,"LINESTRING (-21.6815004 64.158454, -21.6816626 64.1582273, -21.6816748 64.1581649, -21.6816313 64.1581065, -21.6809487 64.1577882, -21.6808654 64.1577547)",,edge_18111,service,0.09441674716695687,aab31f41-c9e2-4443-89f8-8780f118555d,"LINESTRING (-21.6815004 64.158454, -21.6808654 64.1577547)"
21057,17381,6069,"LINESTRING (-21.8478393 64.1326053, -21.8466541 64.1332758)",,edge_3647,residential,0.09443779011770356,ea1d22c1-d4e1-4497-9f90-d8a8a7871b55,"LINESTRING (-21.8478393 64.1326053, -21.8466541 64.1332758)"
21058,17381,9354,"LINESTRING (-21.8478393 64.1326053, -21.8479333 64.1326587, -21.8479692 64.1327068, -21.8479901 64.13276, -21.8480738 64.1334026)",,edge_3648,residential,0.09091952493958573,2b09ec13-0eca-42c9-99f7-0ab78c4ac34b,"LINESTRING (-21.8478393 64.1326053, -21.8480738 64.1334026)"
21059,17382,14957,"LINESTRING (-21.351811 64.2292906, -21.3520535 64.2292867, -21.3522129 64.2293155, -21.3524521 64.2294003, -21.353329 64.2297719, -21.3538737 64.2299586, -21.3540774 64.2300183, -21.354352 64.2300819, -21.354569 64.2301127, -21.3548126 64.230131, -21.3550012 64.230141, -21.3551363 64.2301381, -21.3552337 64.2301294, -21.3554042 64.2300948, -21.3555437 64.2300601, -21.3557585 64.2300197, -21.3560464 64.2299658, -21.356693 64.2298878, -21.3570376 64.2298362, -21.3574197 64.2297668, -21.3576326 64.2297382, -21.3577516 64.2297328, -21.3579677 64.2297314, -21.3581212 64.2297532, -21.3587663 64.2298784, -21.3590669 64.2299125, -21.3596024 64.2299261, -21.3599907 64.2299315, -21.3602319 64.2299411, -21.3605169 64.2299601, -21.3606985 64.2299846, -21.3608582 64.2300268, -21.3621578 64.2303454, -21.3623457 64.230374, -21.3625931 64.2303904, -21.3631224 64.2304108, -21.3634794 64.2304135, -21.3637643 64.2304421, -21.3639397 64.2304748, -21.364447 64.2306191, -21.3646287 64.2306613, -21.3647289 64.2306763, -21.3648541 64.2306858, -21.3649356 64.2306749, -21.3650358 64.2306327, -21.3650827 64.2305891, -21.365136 64.2305156, -21.3651736 64.2303754, -21.3652017 64.2302556, -21.3652613 64.2301889, -21.3653521 64.230099, -21.3654888 64.2300043, -21.3656002 64.2299417, -21.3657496 64.2298826, -21.3659018 64.2298531, -21.365983 64.2298394, -21.3661109 64.2298354, -21.366244 64.2298318, -21.3663744 64.229807, -21.3664858 64.2297633, -21.3666869 64.229624, -21.3669993 64.2294055, -21.3671378 64.2292921, -21.3673225 64.2291185, -21.3676241 64.2289248, -21.3680696 64.2286862, -21.3682896 64.2285976, -21.3685912 64.2285267, -21.3687841 64.2284877, -21.3689606 64.2284724, -21.3691888 64.2284807, -21.3693763 64.2284677, -21.3695963 64.2284287, -21.3697702 64.2283932, -21.3699522 64.2283732, -21.37074 64.2284181, -21.3710566 64.2284715, -21.371267 64.2285019, -21.3713838 64.228509, -21.3714979 64.2284996, -21.3716039 64.2284558, -21.3721445 64.2282173, -21.3723102 64.228144, -21.3725031 64.2281145, -21.3738261 64.2279527, -21.3740869 64.227896, -21.3743612 64.227818, -21.3758813 64.2273398, -21.37635 64.2271627, -21.3769416 64.226999, -21.3779943 64.2266883, -21.378778 64.2264277, -21.3790854 64.2263108, -21.3794158 64.2261504, -21.379677 64.2260635, -21.380376 64.2258581, -21.3808052 64.2257494, -21.3829024 64.2253029, -21.3831795 64.2252699, -21.3835381 64.2252699, -21.3838315 64.225284, -21.3846084 64.2253407, -21.3856597 64.2253679, -21.3860727 64.2253868, -21.3863416 64.2254246, -21.38651 64.2254778, -21.3866567 64.2255049, -21.3868551 64.2255144, -21.3870045 64.2255474, -21.3872136 64.2256219, -21.3874092 64.225649, -21.3876456 64.2256632, -21.3878819 64.2256467, -21.3880748 64.2256124, -21.3881889 64.2255652, -21.3883655 64.2254411, -21.3885149 64.2253797, -21.3886507 64.2253171, -21.3890691 64.2250513, -21.3894086 64.2248777, -21.3895309 64.2248092, -21.389702 64.2247489, -21.3899221 64.2246993, -21.3902834 64.2246509, -21.3906936 64.2246107, -21.3911833 64.2245886, -21.3914291 64.2245869, -21.391602 64.2245803, -21.3917557 64.2245636, -21.3918517 64.2245385, -21.3922052 64.2244466, -21.3924203 64.2244099, -21.3928007 64.2243647, -21.3940032 64.2242227, -21.3942414 64.2242052, -21.3943835 64.2242069, -21.3945679 64.2242294, -21.3947081 64.224257, -21.3949598 64.2243297, -21.3951231 64.2243789, -21.3952652 64.2244124, -21.3953997 64.224419, -21.395513 64.2244157, -21.3956532 64.2243923, -21.3957839 64.2243522, -21.3960259 64.2242645, -21.3961834 64.2241827, -21.3962756 64.2241258, -21.3965868 64.2239204, -21.3971343 64.2235812, -21.3977912 64.2231635, -21.397918 64.22307, -21.397991 64.2229998, -21.3980409 64.222938, -21.3980563 64.2228612, -21.3980832 64.2227927, -21.398137 64.2227292, -21.3982407 64.222654, -21.3984021 64.2225972, -21.3989745 64.2224151, -21.3991781 64.2223633, -21.3993203 64.2223399, -21.3995585 64.2223165, -21.3999888 64.2222731, -21.4002538 64.2222279, -21.4008378 64.2221244, -21.4011682 64.2220525, -21.4014525 64.2219606, -21.401902 64.221832, -21.4024475 64.2216733, -21.4027895 64.2216014, -21.4033465 64.2214728, -21.4035886 64.2214293, -21.403919 64.2214093, -21.4043224 64.2214076, -21.404695 64.2213942, -21.4048679 64.2213809, -21.405083 64.2213508, -21.4054058 64.2212856, -21.4057362 64.2212322, -21.4059782 64.2212155, -21.4062318 64.2212205, -21.4064968 64.2212422, -21.4068311 64.2212622, -21.4070116 64.2212505, -21.4072306 64.2212205, -21.4073958 64.2211804, -21.4077185 64.2210314, -21.408528 64.2206841, -21.4087182 64.2206226, -21.4098646 64.2203036, -21.4102449 64.2201217, -21.4106144 64.2199067, -21.4108534 64.2197838, -21.4112066 64.2196467, -21.4113859 64.2195948, -21.4115598 64.2195499, -21.412391 64.2192757, -21.4132511 64.2189754, -21.4138696 64.2187381, -21.4141462 64.2186094, -21.4144075 64.2184674, -21.4145842 64.2183705, -21.4149415 64.2182285, -21.4159212 64.2178441, -21.4168509 64.2174999, -21.417285 64.2173328, -21.4179612 64.2169334, -21.4181725 64.2167914, -21.4191944 64.2161363, -21.4195863 64.2158539, -21.4197208 64.2157753, -21.4198552 64.2157302, -21.420078 64.2156199, -21.4202471 64.2155598, -21.4203815 64.2155313, -21.4205237 64.2154862, -21.4207388 64.215411, -21.4208848 64.2153542, -21.4209501 64.215284, -21.4210078 64.2152088, -21.4210337 64.2150463, -21.4210631 64.2149313, -21.4211108 64.2148611, -21.4211842 64.2148037, -21.4212979 64.2147446, -21.4214447 64.2146871, -21.4215658 64.2146233, -21.4218813 64.2143919, -21.4221418 64.2142259, -21.422406 64.2140806, -21.4226225 64.2139864, -21.4230628 64.2138412, -21.4232646 64.2137614, -21.4236756 64.213581, -21.4241746 64.2134118, -21.4244754 64.2133304, -21.4246919 64.2132921, -21.4248644 64.2132857, -21.4250295 64.2132825, -21.4252496 64.2132538, -21.4263174 64.2130112, -21.4264458 64.2129761, -21.4265449 64.2129378, -21.4266183 64.2128867, -21.4267137 64.2127989, -21.4268494 64.2126488, -21.4269778 64.2125419, -21.4271099 64.2124669, -21.4272714 64.2124062, -21.4274548 64.2123679, -21.4276933 64.2123408, -21.4279502 64.2123232, -21.4283391 64.2122881, -21.4285666 64.212261, -21.4287941 64.2122179, -21.4289959 64.2121476, -21.4292784 64.2120295, -21.4294839 64.211921, -21.429616 64.2118268, -21.4297481 64.2116687, -21.4298655 64.211466, -21.4299279 64.2113415, -21.4300159 64.2112393, -21.4305737 64.2108227, -21.4310763 64.2104508, -21.4316366 64.2099856, -21.4317196 64.2098659, -21.4317715 64.2097462, -21.4317767 64.2096492, -21.431704 64.2094708, -21.4316692 64.2093706)",,edge_14762,track,5.082802082648247,fc4cf689-ca5b-4f54-9cc7-22766a647c65,"LINESTRING (-21.351811 64.2292906, -21.4316692 64.2093706)"
21060,17385,3801,"LINESTRING (-21.8538631 64.1259689, -21.8542049 64.1260257, -21.8566616 64.1264343)",,edge_3897,trunk,0.14585698467765762,88e37c4f-efa0-44bb-b93d-e70fee25c57e,"LINESTRING (-21.8538631 64.1259689, -21.8566616 64.1264343)"
21061,17386,7214,"LINESTRING (-21.8050461 64.1190108, -21.805055 64.1189989, -21.8051559 64.1188637)",,edge_4614,service,0.017249192690397694,7d0d4d73-d4cd-4360-b271-d483ab12bcda,"LINESTRING (-21.8050461 64.1190108, -21.8051559 64.1188637)"
21062,17388,2511,"LINESTRING (-21.7945001 64.1204594, -21.7938518 64.1204643)",,edge_20450,service,0.031590532000853926,ef416b06-8ba9-44b3-8f03-742e55bc47fa,"LINESTRING (-21.7945001 64.1204594, -21.7938518 64.1204643)"
21063,17389,10566,"LINESTRING (-21.6135922 64.1791192, -21.6165363 64.1790637)",,edge_17336,unclassified,0.14327084262072637,a768c6ef-b143-4de8-96ea-98aaaf5f1bed,"LINESTRING (-21.6135922 64.1791192, -21.6165363 64.1790637)"
21064,17389,8942,"LINESTRING (-21.6135922 64.1791192, -21.6137125 64.1801094)",,edge_17357,track,0.11054244406309938,cb8d9f07-67ed-40cc-99c3-0030051f1319,"LINESTRING (-21.6135922 64.1791192, -21.6137125 64.1801094)"
21065,17390,12388,"LINESTRING (-21.8565311 64.1204614, -21.8565395 64.1205303, -21.8565194 64.1206313, -21.856472 64.1206906, -21.856506 64.120725, -21.856632 64.1207671)",,edge_3990,service,0.03790087581616557,384b8219-86fc-4042-974b-a1217051aca2,"LINESTRING (-21.8565311 64.1204614, -21.856632 64.1207671)"
21066,17390,16921,"LINESTRING (-21.8565311 64.1204614, -21.8570084 64.1204603)",,edge_3996,secondary,0.02325484613200445,c10242f1-f6f6-4a36-8a9b-47eb6e453fb9,"LINESTRING (-21.8565311 64.1204614, -21.8570084 64.1204603)"
