,stnode,endnode,Type,infra_type,one_way,Wkt,length,key,osm_id,geometry
42045,17174,7068,legitimate,service,,"LINESTRING (-21.8072416 64.1375731, -21.8072256 64.1376332, -21.8070247 64.1378202, -21.8072983 64.1378787)",0.04460502253950245,edge_5580,ca0c4335-6bd3-4610-8248-0fc6ed4c4440,"LINESTRING (-21.8072983 64.1378787, -21.8072416 64.1375731)"
42046,17175,15154,legitimate,service,,"LINESTRING (-21.7951288 64.143217, -21.7951451 64.1431133, -21.79515 64.143081)",0.015196312963480157,edge_19092,4c4f0eef-4a17-47b6-8159-3f7d153c0905,"LINESTRING (-21.7951288 64.143217, -21.79515 64.143081)"
42047,17175,16804,legitimate,service,,"LINESTRING (-21.7951288 64.143217, -21.7949386 64.1432079, -21.7948632 64.1432042, -21.7947613 64.1437142)",0.0700787946966314,edge_19096,281093b0-9358-4334-9999-0c9e241f41e4,"LINESTRING (-21.7951288 64.143217, -21.7947613 64.1437142)"
42048,17175,390,legitimate,service,,"LINESTRING (-21.7956873 64.1432439, -21.7951288 64.143217)",0.027353281992156978,edge_19095,281093b0-9358-4334-9999-0c9e241f41e4,"LINESTRING (-21.7951288 64.143217, -21.7956873 64.1432439)"
42049,17176,1810,legitimate,service,,"LINESTRING (-21.7551745 64.1895776, -21.7556106 64.1895169, -21.7559396 64.1894603, -21.7566236 64.1893321, -21.7569266 64.1893133, -21.7574115 64.1892907, -21.7581215 64.1892907, -21.7586929 64.1894528, -21.7592037 64.1895696, -21.7603639 64.1898071)",0.27216071953003945,,69a10aad-7c15-4432-a048-cfb89e2c9a9f,"LINESTRING (-21.7603639 64.1898071, -21.7574115 64.1892907, -21.7551745 64.1895776)"
42050,17177,1542,legitimate,residential,,"LINESTRING (-21.9103188 64.1444259, -21.9103456 64.1448039)",0.04215947005879789,edge_7832,be7f0e6c-a47e-479c-8f17-af4fcf9f52bd,"LINESTRING (-21.9103188 64.1444259, -21.9103456 64.1448039)"
42051,17177,14402,legitimate,service,,"LINESTRING (-21.9103188 64.1444259, -21.9104271 64.1444249, -21.9109056 64.1444203)",0.028571675423577036,edge_7835,c3600727-8957-4141-a1d8-e50ba6decce0,"LINESTRING (-21.9103188 64.1444259, -21.9109056 64.1444203)"
42052,17177,15357,legitimate,residential,,"LINESTRING (-21.9103004 64.1441659, -21.910306 64.1442457, -21.9103188 64.1444259)",0.028998525797665056,edge_7831,be7f0e6c-a47e-479c-8f17-af4fcf9f52bd,"LINESTRING (-21.9103188 64.1444259, -21.9103004 64.1441659)"
42053,17178,5128,legitimate,residential,,"LINESTRING (-21.8902932 64.1293404, -21.88996 64.1297636)",0.04989122520064184,edge_10030,b1758f7d-c66c-4d2d-ba4d-f73e3a872e61,"LINESTRING (-21.8902932 64.1293404, -21.88996 64.1297636)"
42054,17178,6606,legitimate,residential,,"LINESTRING (-21.8902932 64.1293404, -21.8895353 64.1292257)",0.03906580323517692,edge_10031,b1f3a692-044e-4bae-8ecd-765c3bbca113,"LINESTRING (-21.8902932 64.1293404, -21.8895353 64.1292257)"
42055,17178,4110,legitimate,residential,,"LINESTRING (-21.8911608 64.1294568, -21.8910214 64.1294381, -21.8902932 64.1293404)",0.04420423277030973,edge_9872,6b27301a-14dd-432e-9359-e4a2aa879ec1,"LINESTRING (-21.8902932 64.1293404, -21.8911608 64.1294568)"
42056,17178,9019,legitimate,residential,,"LINESTRING (-21.8905406 64.1286941, -21.8905018 64.1290004, -21.8904652 64.1291243, -21.8903322 64.1292914, -21.8902932 64.1293404)",0.07363093877531808,edge_9870,a3c65e51-7e77-40c3-9fcb-f1df10d48f6f,"LINESTRING (-21.8902932 64.1293404, -21.8905406 64.1286941)"
42057,17179,2353,legitimate,residential,,"LINESTRING (-21.8689719 64.1492018, -21.8685182 64.1491063)",0.0245143805736966,edge_7585,c3a231bf-4105-4ec5-92b5-720ab05ddaa2,"LINESTRING (-21.8689719 64.1492018, -21.8685182 64.1491063)"
42058,17179,2353,legitimate,service,,"LINESTRING (-21.8685182 64.1491063, -21.8686853 64.1489631, -21.868741 64.1489753, -21.8691272 64.1490595, -21.8689719 64.1492018)",0.059531583920905476,edge_6955,c5717f22-971c-40fb-9001-ee0af99129d8,"LINESTRING (-21.8689719 64.1492018, -21.8685182 64.1491063)"
42059,17179,2353,legitimate,service,,"LINESTRING (-21.8685182 64.1491063, -21.8686853 64.1489631, -21.868741 64.1489753, -21.8691272 64.1490595, -21.8689719 64.1492018)",0.059531583920905476,edge_6955,c5717f22-971c-40fb-9001-ee0af99129d8,"LINESTRING (-21.8689719 64.1492018, -21.8685182 64.1491063)"
42060,17179,2353,legitimate,residential,,"LINESTRING (-21.8689719 64.1492018, -21.8685182 64.1491063)",0.0245143805736966,edge_7585,c3a231bf-4105-4ec5-92b5-720ab05ddaa2,"LINESTRING (-21.8689719 64.1492018, -21.8685182 64.1491063)"
42061,17179,3479,legitimate,residential,,"LINESTRING (-21.8690931 64.1493369, -21.8690298 64.1492662, -21.8689719 64.1492018)",0.01617490410372713,edge_7584,c3a231bf-4105-4ec5-92b5-720ab05ddaa2,"LINESTRING (-21.8689719 64.1492018, -21.8690931 64.1493369)"
42062,17180,6369,legitimate,service,,"LINESTRING (-21.7645689 64.1259736, -21.7645581 64.1263399)",0.040838253807917155,edge_20695,90ad3b40-d0dc-4b68-b092-adc04cad136d,"LINESTRING (-21.7645581 64.1263399, -21.7645689 64.1259736)"
42063,17181,15468,legitimate,service,,"LINESTRING (-21.889781 64.138135, -21.8900705 64.1382139)",0.01661490059351124,edge_9374,df009aeb-ad4f-48c9-a404-cad348cd450f,"LINESTRING (-21.8900705 64.1382139, -21.889781 64.138135)"
42064,17182,18461,legitimate,service,,"LINESTRING (-21.8389721 64.1035661, -21.8389296 64.1035415, -21.8385877 64.1033437)",0.03107842242023639,edge_198,6dca3f01-5f5d-4da6-8ca9-d83a0ef0190f,"LINESTRING (-21.8385877 64.1033437, -21.8389721 64.1035661)"
42065,17183,15171,legitimate,tertiary,,"LINESTRING (-21.9450481 64.1559451, -21.9449337 64.1559794, -21.9445894 64.1560825)",0.027070130550747223,edge_13129,960def84-e1a2-4b36-a752-38582ac355a6,"LINESTRING (-21.9450481 64.1559451, -21.9445894 64.1560825)"
42066,17183,17848,legitimate,service,,"LINESTRING (-21.9450256 64.1554741, -21.9446164 64.155587, -21.944603 64.1556081, -21.944595 64.1556268, -21.9446138 64.1556548, -21.9449907 64.1559077, -21.9450481 64.1559451)",0.07002189491889133,edge_13098,cbf15e59-f13f-49d1-9029-5f03a3c629a7,"LINESTRING (-21.9450481 64.1559451, -21.9450256 64.1554741)"
42067,17183,18050,legitimate,tertiary,,"LINESTRING (-21.9455211 64.1558034, -21.9452885 64.1558731, -21.9452693 64.1558788, -21.9451518 64.1559141, -21.9450481 64.1559451)",0.02791520075835403,edge_13128,960def84-e1a2-4b36-a752-38582ac355a6,"LINESTRING (-21.9450481 64.1559451, -21.9455211 64.1558034)"
42068,17184,12107,legitimate,unclassified,,"LINESTRING (-21.6783382 64.1840798, -21.6784551 64.1841493)",0.009608319535650259,edge_17035,b828d226-07d7-448c-8225-f6d0145bb93b,"LINESTRING (-21.6783382 64.1840798, -21.6784551 64.1841493)"
42069,17184,15353,legitimate,unclassified,,"LINESTRING (-21.6783382 64.1840798, -21.6768214 64.1843378, -21.6764217 64.1844499)",0.10224309940940643,edge_17037,fa71b989-8147-41a2-ae5d-949705b46038,"LINESTRING (-21.6783382 64.1840798, -21.6764217 64.1844499)"
42070,17184,10455,legitimate,unclassified,,"LINESTRING (-21.6800889 64.1837403, -21.6799609 64.1837868, -21.6797163 64.1838385, -21.6788564 64.1839795, -21.6783382 64.1840798)",0.09352898260572698,edge_17031,4db70247-ed04-47e6-957e-09ea948a8591,"LINESTRING (-21.6783382 64.1840798, -21.6800889 64.1837403)"
42071,17185,1905,legitimate,service,,"LINESTRING (-21.7809986 64.0952549, -21.7811457 64.0948934)",0.04093305030115918,edge_22047,ec16256b-1dd9-45d4-bd05-0256b6f90dce,"LINESTRING (-21.7809986 64.0952549, -21.7811457 64.0948934)"
42072,17185,250,legitimate,service,,"LINESTRING (-21.7784697 64.0954007, -21.7791079 64.0954289, -21.7809037 64.0955039, -21.7809986 64.0952549)",0.14739135155681118,edge_22046,ec16256b-1dd9-45d4-bd05-0256b6f90dce,"LINESTRING (-21.7809986 64.0952549, -21.7784697 64.0954007)"
42073,17185,16268,legitimate,service,,"LINESTRING (-21.7818921 64.0951998, -21.7817545 64.0952694, -21.7809986 64.0952549)",0.04715493152331831,edge_21983,120ae4eb-1d04-43de-a220-b96aa4f4e99e,"LINESTRING (-21.7809986 64.0952549, -21.7818921 64.0951998)"
42074,17186,3558,legitimate,service,,"LINESTRING (-21.6734514 64.1861492, -21.6733564 64.1860551, -21.673292 64.1859914)",0.019222180602981993,edge_17047,e5245c46-b36b-42a4-848f-928bd6eeb1a3,"LINESTRING (-21.6734514 64.1861492, -21.673292 64.1859914)"
42075,17186,14022,legitimate,unclassified,,"LINESTRING (-21.6734514 64.1861492, -21.6726761 64.1862984)",0.04119153664070832,edge_17052,eed7192f-6c78-4317-9603-13458c559e54,"LINESTRING (-21.6734514 64.1861492, -21.6726761 64.1862984)"
42076,17186,12007,legitimate,unclassified,,"LINESTRING (-21.675271 64.1857989, -21.6734514 64.1861492)",0.09668171497235252,edge_17051,eed7192f-6c78-4317-9603-13458c559e54,"LINESTRING (-21.6734514 64.1861492, -21.675271 64.1857989)"
42077,17187,3336,legitimate,service,,"LINESTRING (-21.7372022 64.1597337, -21.7372612 64.1596986, -21.7372881 64.1596636, -21.7373149 64.1596098, -21.7374141 64.1594836)",0.029979636271978534,edge_18305,62e5856c-bb54-4c76-a521-2d6ca90efbf3,"LINESTRING (-21.7372022 64.1597337, -21.7374141 64.1594836)"
42078,17188,15635,legitimate,unclassified,,"LINESTRING (-21.8145576 64.241735, -21.8146423 64.2417126, -21.8147531 64.2416879, -21.8149326 64.2416439, -21.8151166 64.2415963)",0.031224885183485845,edge_14153,55c1d8bc-7e7f-47b1-b85a-ac1836ae8b62,"LINESTRING (-21.8145576 64.241735, -21.8151166 64.2415963)"
42079,17188,4576,legitimate,track,,"LINESTRING (-21.8145576 64.241735, -21.8142048 64.2420078, -21.8137919 64.2424202, -21.8136071 64.242597, -21.8134284 64.2429826, -21.8133051 64.2433414, -21.813225 64.2434994, -21.8131449 64.2435449, -21.8129477 64.2436172, -21.8123377 64.243743, -21.8118509 64.2438903, -21.8114812 64.2441286, -21.8115428 64.2442036, -21.8116139 64.2442452, -21.811703 64.2442973, -21.8119125 64.2443294, -21.8122021 64.2443402, -21.8124116 64.2443535, -21.8125965 64.244375, -21.8128553 64.2444178, -21.8130586 64.2444874, -21.8132127 64.2445383, -21.8134345 64.244557, -21.8151877 64.2446438)",0.5197111728113859,edge_14156,1497fc74-8391-41f7-8d3c-7ef5d23edbba,"LINESTRING (-21.8145576 64.241735, -21.8151877 64.2446438)"
42080,17188,4031,legitimate,unclassified,,"LINESTRING (-21.8137411 64.2415544, -21.8138667 64.2415801, -21.8140287 64.2416428, -21.8142203 64.2417014, -21.8144135 64.2417384, -21.8145576 64.241735)",0.04585027150681926,edge_14152,55c1d8bc-7e7f-47b1-b85a-ac1836ae8b62,"LINESTRING (-21.8145576 64.241735, -21.8137411 64.2415544)"
42081,17189,13047,legitimate,residential,,"LINESTRING (-21.9153766 64.1400227, -21.9153964 64.1399945, -21.9155893 64.1397527)",0.03183319524680851,edge_8314,b2d0272b-3940-4ff6-a81d-9e3a2198be7f,"LINESTRING (-21.9153766 64.1400227, -21.9155893 64.1397527)"
42082,17189,9978,legitimate,service,,"LINESTRING (-21.9153766 64.1400227, -21.9152182 64.1399861, -21.9147863 64.139886)",0.03253019958952245,edge_8317,a260c46a-a13e-4b45-aee1-07deca68ef0a,"LINESTRING (-21.9153766 64.1400227, -21.9147863 64.139886)"
42083,17189,10037,legitimate,residential,,"LINESTRING (-21.9150252 64.1406507, -21.9151056 64.1404796, -21.9152281 64.140254, -21.9152751 64.1401675, -21.9153081 64.1401204, -21.9153766 64.1400227)",0.07211137996145899,edge_8313,b2d0272b-3940-4ff6-a81d-9e3a2198be7f,"LINESTRING (-21.9153766 64.1400227, -21.9150252 64.1406507)"
42084,17190,14114,legitimate,service,,"LINESTRING (-21.5232785 64.3049116, -21.5226905 64.3047944, -21.5225621 64.3047915, -21.5223762 64.3048002, -21.5221566 64.3048691, -21.5212104 64.3052354, -21.5209603 64.3052838, -21.5208657 64.3053321, -21.5208465 64.3054037)",0.1494122640678103,edge_14826,f2342514-92b8-41fe-9fab-7261c5a48ca3,"LINESTRING (-21.5232785 64.3049116, -21.5208465 64.3054037)"
42085,17191,2288,legitimate,service,,"LINESTRING (-21.7810428 64.098041, -21.7808393 64.0980802, -21.7806927 64.0981085)",0.018655823842834478,edge_21992,81c84e4a-3a00-4950-8dd0-5188cfd42e4b,"LINESTRING (-21.7806927 64.0981085, -21.7810428 64.098041)"
42086,17191,16901,legitimate,tertiary,,"LINESTRING (-21.7808934 64.098713, -21.780903 64.0986857, -21.7809155 64.09861, -21.7809126 64.098533, -21.7809138 64.0984626, -21.7808975 64.0983895, -21.7808303 64.0982743, -21.7807489 64.0981636, -21.7806927 64.0981085)",0.06910431831213268,edge_22006,cfcf3aef-35ea-43bb-9a62-85751bfe368c,"LINESTRING (-21.7806927 64.0981085, -21.7808934 64.098713)"
42087,17191,18035,legitimate,tertiary,,"LINESTRING (-21.7806927 64.0981085, -21.7806555 64.0980721, -21.7805116 64.0979706, -21.7803348 64.0978793, -21.7801503 64.0977985, -21.7800991 64.0977786)",0.047167589594965705,edge_22007,cfcf3aef-35ea-43bb-9a62-85751bfe368c,"LINESTRING (-21.7806927 64.0981085, -21.7800991 64.0977786)"
42088,17192,8293,legitimate,service,,"LINESTRING (-21.9066887 64.1452105, -21.9068749 64.1451387, -21.9069182 64.1451017, -21.9069336 64.145069)",0.02044588648158326,edge_7820,ecaa503c-3af0-4ba4-964a-1a74049bc331,"LINESTRING (-21.9066887 64.1452105, -21.9069336 64.145069)"
42089,17192,3804,legitimate,secondary,,"LINESTRING (-21.9066887 64.1452105, -21.9067021 64.1451117, -21.9067091 64.1449905, -21.9067309 64.1448575, -21.9068071 64.1446208, -21.9069732 64.1441079, -21.9070304 64.1438663, -21.9070251 64.1437567)",0.1631051096089579,edge_7824,24b5f1da-20d5-47ab-a5b5-c2a509208158,"LINESTRING (-21.9066887 64.1452105, -21.9070251 64.1437567)"
42090,17192,8807,legitimate,service,,"LINESTRING (-21.9066887 64.1452105, -21.9066316 64.1451595, -21.9066085 64.1450673, -21.9065659 64.1449798)",0.026640700810841397,edge_8745,caa40dba-1ea5-4fae-b844-04c214337465,"LINESTRING (-21.9066887 64.1452105, -21.9065659 64.1449798)"
42091,17192,10883,legitimate,secondary,,"LINESTRING (-21.9067783 64.1453722, -21.9067027 64.14526, -21.9066887 64.1452105)",0.018598291007775027,edge_7823,24b5f1da-20d5-47ab-a5b5-c2a509208158,"LINESTRING (-21.9066887 64.1452105, -21.9067783 64.1453722)"
42092,17193,17049,legitimate,service,,"LINESTRING (-21.863256 64.1219471, -21.8631643 64.1219424, -21.8629787 64.1219328, -21.8629569 64.1219775, -21.8618026 64.1219224)",0.07526847392573885,edge_3944,2e57b659-29ef-453f-9730-bde07f0eb57e,"LINESTRING (-21.8618026 64.1219224, -21.863256 64.1219471)"
42093,17194,6416,legitimate,tertiary,,"LINESTRING (-21.7885349 64.1501592, -21.7883149 64.1501362)",0.011009903672175952,edge_18614,de335166-41c1-476a-b4b4-c76f79f76a44,"LINESTRING (-21.7885349 64.1501592, -21.7883149 64.1501362)"
42094,17194,3089,legitimate,tertiary,,"LINESTRING (-21.7887258 64.1501792, -21.7885349 64.1501592)",0.00955468527659625,edge_18613,de335166-41c1-476a-b4b4-c76f79f76a44,"LINESTRING (-21.7885349 64.1501592, -21.7887258 64.1501792)"
42095,17194,10319,legitimate,service,,"LINESTRING (-21.7886597 64.1499484, -21.7885349 64.1501592)",0.02427217145185954,edge_18584,87081e0a-311f-4728-85eb-f5a367546885,"LINESTRING (-21.7885349 64.1501592, -21.7886597 64.1499484)"
42096,17195,3668,legitimate,tertiary,,"LINESTRING (-21.8977363 64.1460498, -21.8974815 64.1460658, -21.8970165 64.1461016)",0.03551384098967791,edge_8819,e4e13e29-ce33-414a-a90c-baf22bc0288e,"LINESTRING (-21.8977363 64.1460498, -21.8970165 64.1461016)"
42097,17195,16720,legitimate,service,,"LINESTRING (-21.8977363 64.1460498, -21.8977123 64.1460005, -21.8976953 64.1459714, -21.8976701 64.1459148, -21.8966295 64.1459779)",0.06653327224019383,edge_8823,d98bc250-6d8f-4f5e-bb7e-1018bb620580,"LINESTRING (-21.8977363 64.1460498, -21.8966295 64.1459779)"
42098,17195,11135,legitimate,tertiary,,"LINESTRING (-21.897879 64.1460409, -21.8977363 64.1460498)",0.007016593817211736,edge_8818,e4e13e29-ce33-414a-a90c-baf22bc0288e,"LINESTRING (-21.8977363 64.1460498, -21.897879 64.1460409)"
42099,17196,847,legitimate,service,,"LINESTRING (-21.5253872 64.305153, -21.5250814 64.30516, -21.5249687 64.3051693, -21.5248293 64.3051972, -21.5247917 64.3052251, -21.5248129 64.3053617)",0.04666812590145914,edge_14825,471075e2-5ea5-4217-9cd1-2095299c47c8,"LINESTRING (-21.5248129 64.3053617, -21.5253872 64.305153)"
42100,17196,14114,legitimate,secondary,,"LINESTRING (-21.5208465 64.3054037, -21.5216992 64.3053796, -21.5232575 64.3053566, -21.5248129 64.3053617)",0.19209506040377172,edge_14823,38e3af6b-38d9-4fd8-99e1-47a384deb29e,"LINESTRING (-21.5248129 64.3053617, -21.5208465 64.3054037)"
42101,17196,17909,legitimate,secondary,,"LINESTRING (-21.5248129 64.3053617, -21.5255588 64.3053538, -21.5264381 64.3053381, -21.5276426 64.3052989, -21.5286627 64.3052375, -21.5296675 64.30516, -21.5306405 64.3050704, -21.5315622 64.3049625, -21.5332621 64.3047273, -21.534234 64.3045812, -21.5350877 64.3044806, -21.5358966 64.3044114, -21.5366886 64.3043772, -21.5374784 64.304368, -21.5382405 64.3043818, -21.5389555 64.3044168, -21.5397499 64.3045138, -21.5403843 64.3046393)",0.7717578580667223,edge_14824,38e3af6b-38d9-4fd8-99e1-47a384deb29e,"LINESTRING (-21.5248129 64.3053617, -21.5403843 64.3046393)"
42102,17197,1452,legitimate,residential,,"LINESTRING (-21.7813011 64.1525447, -21.7813251 64.1525008, -21.7814754 64.1522209, -21.7816803 64.1518343)",0.0813169618443018,edge_18732,a9c3c9e2-013b-473b-b375-c3331435204a,"LINESTRING (-21.7816803 64.1518343, -21.7813011 64.1525447)"
42103,17197,11133,legitimate,residential,,"LINESTRING (-21.7812162 64.1517854, -21.7816062 64.1518265, -21.7816803 64.1518343)",0.02323449352179554,edge_18692,e351d2ed-99c8-4247-bcb6-fee7a95a5721,"LINESTRING (-21.7816803 64.1518343, -21.7812162 64.1517854)"
42104,17197,17932,legitimate,residential,,"LINESTRING (-21.7816803 64.1518343, -21.7827501 64.1519471)",0.05355993889015111,edge_18693,fc553ffe-e6c9-4917-8896-4ec0ecc66099,"LINESTRING (-21.7816803 64.1518343, -21.7827501 64.1519471)"
42105,17198,9576,legitimate,secondary,,"LINESTRING (-21.8626069 64.1303902, -21.8626485 64.1304135, -21.8626986 64.1304334, -21.8627557 64.1304493, -21.8628181 64.1304608)",0.013188235571308719,edge_3484,b05d9546-c094-4d2b-bac9-5d659cc964c1,"LINESTRING (-21.8626069 64.1303902, -21.8628181 64.1304608)"
42106,17198,15491,legitimate,tertiary,,"LINESTRING (-21.8626069 64.1303902, -21.8624353 64.1305479, -21.8624112 64.1305651, -21.8623616 64.1305951, -21.8618244 64.1308709, -21.8617941 64.1308865, -21.8616328 64.1309664)",0.08036795904690781,edge_3487,6de65df5-885f-4b45-b57e-b5f74f398e8f,"LINESTRING (-21.8626069 64.1303902, -21.8616328 64.1309664)"
42107,17198,8402,legitimate,secondary,,"LINESTRING (-21.862546 64.130318, -21.8625672 64.1303556, -21.8626069 64.1303902)",0.008631597500581796,edge_3485,e9b0cf8f-c133-4bdb-940f-6267364c2ccc,"LINESTRING (-21.8626069 64.1303902, -21.862546 64.130318)"
42108,17199,10335,legitimate,trunk,,"LINESTRING (-21.8135559 64.1238149, -21.8124598 64.1237343, -21.8123388 64.1237198, -21.8122486 64.1236991, -21.8122266 64.1236905, -21.8120819 64.1236362, -21.8120215 64.1235964, -21.8119217 64.1235015)",0.09291922275214387,edge_5164,7c12249b-2d52-4f33-b408-7d18d1a1e75e,"LINESTRING (-21.8135559 64.1238149, -21.8119217 64.1235015)"
42109,17199,3970,legitimate,trunk,,"LINESTRING (-21.8135559 64.1238149, -21.8132042 64.1238276, -21.8130205 64.1238364, -21.8127688 64.1238592, -21.8125785 64.1238896, -21.8123914 64.1239335, -21.8122262 64.123981, -21.8121218 64.1240246, -21.8119483 64.1241168)",0.08890779574709513,edge_5191,a4b48531-6274-439e-aba3-9026325c793f,"LINESTRING (-21.8135559 64.1238149, -21.8119483 64.1241168)"
42110,17199,18270,legitimate,trunk,,"LINESTRING (-21.8166385 64.1239829, -21.8160276 64.1239085, -21.8135559 64.1238149)",0.1517542772596505,edge_5194,f6b2d4b5-fd0a-44e6-8813-7bf70d9e5d18,"LINESTRING (-21.8135559 64.1238149, -21.8166385 64.1239829)"
42111,17200,13555,legitimate,service,,"LINESTRING (-21.7296817 64.1361494, -21.7297043 64.1362146, -21.7297128 64.1362389, -21.7297784 64.1364277, -21.7292601 64.1364715)",0.05708559645323892,edge_21289,2c4698d8-d40f-4f96-8eff-3c7efdf2c728,"LINESTRING (-21.7296817 64.1361494, -21.7292601 64.1364715)"
42112,17200,13973,legitimate,secondary,,"LINESTRING (-21.7296817 64.1361494, -21.7296018 64.1361542, -21.72954 64.1361586, -21.7293453 64.1361753, -21.7290964 64.1362074, -21.7288654 64.1362544, -21.7286704 64.1363107, -21.728482 64.1363528, -21.7282851 64.1363813, -21.7280753 64.136394, -21.7278566 64.1363944, -21.7276551 64.1363855, -21.7273381 64.1363665, -21.7268575 64.1363269, -21.7261145 64.136293)",0.18006600244269466,edge_21294,766f5d56-989b-4667-822f-44794d96f716,"LINESTRING (-21.7296817 64.1361494, -21.7261145 64.136293)"
42113,17200,18618,legitimate,secondary,,"LINESTRING (-21.7296817 64.1361494, -21.7303197 64.1361042)",0.03147247666908152,edge_21285,11188a18-eaa1-448b-abc6-0ff44b09bfc5,"LINESTRING (-21.7296817 64.1361494, -21.7303197 64.1361042)"
