,stnode,endnode,one_way,id,key,infra_type,Wkt,length,osm_id,geometry
13520,11225,10204,False,4497,edge_4497,primary,"LINESTRING (-21.6325954 64.3315518, -21.6307363 64.3323049)",0.12299904181709663,31963309,"LINESTRING (-21.6325954 64.3315518, -21.6307363 64.3323049)"
13521,11226,1165,True,9532,edge_9532,unclassified,"LINESTRING (-21.752218 64.1466367, -21.7521635 64.146619, -21.7520764 64.14661, -21.7519952 64.1466176, -21.7519476 64.1466309)",0.014455835444960817,120297492,"LINESTRING (-21.752218 64.1466367, -21.7519476 64.1466309)"
13522,11227,6113,False,2157,edge_2157,residential,"LINESTRING (-21.8567806 64.1230187, -21.8572622 64.1228288)",0.03160107527161055,10655141,"LINESTRING (-21.8567806 64.1230187, -21.8572622 64.1228288)"
13523,11227,10615,False,10144,edge_10144,residential,"LINESTRING (-21.8567806 64.1230187, -21.8567022 64.1229815, -21.856166 64.1226919)",0.04716662737328436,136845712,"LINESTRING (-21.8567806 64.1230187, -21.856166 64.1226919)"
13524,11228,1336,False,19147,edge_19147,service,"LINESTRING (-21.8907057 64.1397134, -21.8904228 64.1397057)",0.01380035351104059,681237134,"LINESTRING (-21.8907057 64.1397134, -21.8904228 64.1397057)"
13525,11229,2890,False,377,edge_377,residential,"LINESTRING (-21.9740872 64.1466388, -21.9736139 64.146636)",0.023040062736151157,5014049,"LINESTRING (-21.9740872 64.1466388, -21.9736139 64.146636)"
13526,11230,3149,True,7025,edge_7025,service,"LINESTRING (-21.9476687 64.1381071, -21.9476159 64.1382526, -21.947599 64.138299, -21.9484445 64.1385803)",0.07341095575752599,91600325,"LINESTRING (-21.9476687 64.1381071, -21.9484445 64.1385803)"
13527,11231,13337,False,14447,edge_14447,service,"LINESTRING (-21.8593763 64.132012, -21.8597136 64.1319012)",0.02055260333774061,291215256,"LINESTRING (-21.8593763 64.132012, -21.8597136 64.1319012)"
13528,11232,3181,False,3769,edge_3769,residential,"LINESTRING (-21.8873415 64.1288004, -21.8865117 64.1286698, -21.886464 64.1286623)",0.04542817143622345,27933110,"LINESTRING (-21.8873415 64.1288004, -21.886464 64.1286623)"
13529,11233,5313,False,7663,edge_7663,service,"LINESTRING (-21.8986005 64.1317345, -21.8981779 64.1316638)",0.022038695365576653,101370241,"LINESTRING (-21.8986005 64.1317345, -21.8981779 64.1316638)"
13530,11234,9495,False,10040,edge_10040,service,"LINESTRING (-21.9230129 64.1339683, -21.9234284 64.1338687)",0.023080080492303576,136660224,"LINESTRING (-21.9230129 64.1339683, -21.9234284 64.1338687)"
13531,11235,13744,True,15658,edge_15658,secondary,"LINESTRING (-21.8697723 64.121762, -21.8693846 64.121718, -21.8684778 64.1216214, -21.868079 64.121607)",0.08448192873290725,497253908,"LINESTRING (-21.8697723 64.121762, -21.868079 64.121607)"
13532,11237,14562,False,1987,edge_1987,unclassified,"LINESTRING (-21.8197592 64.1273653, -21.8220738 64.1272332)",0.11369958619702358,10311713,"LINESTRING (-21.8197592 64.1273653, -21.8220738 64.1272332)"
13533,11237,15343,False,1991,edge_1991,unclassified,"LINESTRING (-21.8197592 64.1273653, -21.8197856 64.127444, -21.8199077 64.1278243, -21.8199217 64.1278738)",0.05723805732564877,10311722,"LINESTRING (-21.8197592 64.1273653, -21.8199217 64.1278738)"
13534,11238,9498,True,16201,edge_16201,trunk_link,"LINESTRING (-21.7109389 64.0923504, -21.7113179 64.0924224, -21.7116236 64.092497, -21.7117537 64.0925665, -21.711817 64.0926364)",0.055618879368143845,516205465,"LINESTRING (-21.7109389 64.0923504, -21.711817 64.0926364)"
13535,11238,15782,True,18764,edge_18764,trunk,"LINESTRING (-21.7109389 64.0923504, -21.7119832 64.0925024)",0.05367538912139181,677746041,"LINESTRING (-21.7109389 64.0923504, -21.7119832 64.0925024)"
13536,11239,1921,False,5126,edge_5126,service,"LINESTRING (-21.8937648 64.1297352, -21.8935823 64.1297039, -21.8934238 64.1296767)",0.01784284975083341,45677449,"LINESTRING (-21.8937648 64.1297352, -21.8934238 64.1296767)"
13537,11239,6494,False,5127,edge_5127,service,"LINESTRING (-21.8937648 64.1297352, -21.8939135 64.1295933)",0.017398010422361387,45677450,"LINESTRING (-21.8937648 64.1297352, -21.8939135 64.1295933)"
13538,11240,15682,True,1140,edge_1140,trunk,"LINESTRING (-21.7379237 64.1535479, -21.7379769 64.1534872, -21.738049 64.1534093, -21.7385352 64.1528744, -21.7391539 64.1524576, -21.741231 64.1511217, -21.7434765 64.1496704, -21.7448368 64.1489011, -21.7459118 64.1483321, -21.7470465 64.1477872)",0.7840336623435626,5153712,"LINESTRING (-21.7379237 64.1535479, -21.7470465 64.1477872)"
13539,11240,12046,False,18783,edge_18783,trunk,"LINESTRING (-21.7379237 64.1535479, -21.7378934 64.1535034, -21.7378455 64.1534649, -21.7377167 64.1534084, -21.7376516 64.1533918, -21.7375595 64.1533769, -21.7374381 64.1533699, -21.737302 64.1533775)",0.04003004773356203,677990593,"LINESTRING (-21.7379237 64.1535479, -21.737302 64.1533775)"
13540,11241,15269,False,9251,edge_9251,service,"LINESTRING (-21.8975854 64.1407442, -21.8988527 64.1410062)",0.06826293400914496,117276419,"LINESTRING (-21.8975854 64.1407442, -21.8988527 64.1410062)"
13541,11242,9885,False,8894,edge_8894,service,"LINESTRING (-21.9029065 64.1457207, -21.9029255 64.1457729, -21.9029295 64.1457905, -21.9029341 64.1458063)",0.009639501968312604,110889507,"LINESTRING (-21.9029065 64.1457207, -21.9029341 64.1458063)"
13542,11242,13989,False,16313,edge_16313,tertiary,"LINESTRING (-21.9029065 64.1457207, -21.9031751 64.1457037, -21.9034044 64.1456878)",0.024512674150446008,517345985,"LINESTRING (-21.9029065 64.1457207, -21.9034044 64.1456878)"
13543,11243,13645,False,8574,edge_8574,residential,"LINESTRING (-21.8559413 64.1254545, -21.8560877 64.1253876, -21.8557697 64.1252212, -21.8562639 64.1250316, -21.8563493 64.1249988)",0.07206091597950331,108534428,"LINESTRING (-21.8559413 64.1254545, -21.8563493 64.1249988)"
13544,11244,416,False,3321,edge_3321,residential,"LINESTRING (-21.8819715 64.1228629, -21.8831392 64.1230181, -21.883326 64.1227414)",0.09161999434008326,26763185,"LINESTRING (-21.8819715 64.1228629, -21.883326 64.1227414)"
13545,11246,4624,False,420,edge_420,residential,"LINESTRING (-21.972501 64.1473572, -21.9724838 64.1471694)",0.020952604806193268,5014089,"LINESTRING (-21.972501 64.1473572, -21.9724838 64.1471694)"
13546,11247,12145,False,12229,edge_12229,service,"LINESTRING (-21.9786824 64.1458863, -21.9780609 64.1462434)",0.04999982891347584,174302851,"LINESTRING (-21.9786824 64.1458863, -21.9780609 64.1462434)"
13547,11248,6556,True,725,edge_725,residential,"LINESTRING (-21.9195749 64.1401819, -21.9193571 64.1401368, -21.9177194 64.1397983)",0.0999486650100309,5079532,"LINESTRING (-21.9195749 64.1401819, -21.9177194 64.1397983)"
13548,11248,5112,True,18542,edge_18542,secondary,"LINESTRING (-21.9195749 64.1401819, -21.9191658 64.1405842)",0.0490720685811581,672996684,"LINESTRING (-21.9195749 64.1401819, -21.9191658 64.1405842)"
13549,11249,4084,True,9432,edge_9432,residential,"LINESTRING (-21.8755036 64.1309542, -21.8752473 64.1308902)",0.014377631157905128,119911636,"LINESTRING (-21.8755036 64.1309542, -21.8752473 64.1308902)"
13550,11250,12635,False,2830,edge_2830,residential,"LINESTRING (-21.7795237 64.1385918, -21.7796622 64.138446, -21.7798643 64.1382605, -21.7798872 64.1382195, -21.779901 64.1381731, -21.7798227 64.1380333, -21.7797215 64.1378838, -21.7796334 64.1378537, -21.7795445 64.1378402, -21.7794398 64.1378411, -21.7793453 64.1378521, -21.7792501 64.1378794, -21.779169 64.1379174, -21.7785362 64.1381902, -21.7784936 64.1382678, -21.7784196 64.1382999, -21.7772779 64.1387944, -21.7771637 64.1388439)",0.25845687127115197,23746237,"LINESTRING (-21.7795237 64.1385918, -21.7771637 64.1388439)"
13551,11251,5382,False,7234,edge_7234,service,"LINESTRING (-21.914252 64.123681, -21.9148543 64.1244253)",0.08800893651803757,92029543,"LINESTRING (-21.914252 64.123681, -21.9148543 64.1244253)"
13552,11251,11464,False,7281,edge_7281,service,"LINESTRING (-21.914252 64.123681, -21.9146328 64.1236114)",0.020108070739947144,92029585,"LINESTRING (-21.914252 64.123681, -21.9146328 64.1236114)"
13553,11252,3059,False,10370,edge_10370,service,"LINESTRING (-21.9082264 64.1227128, -21.9074091 64.1228521)",0.04273747868277038,138720566,"LINESTRING (-21.9082264 64.1227128, -21.9074091 64.1228521)"
13554,11252,16054,False,10401,edge_10401,service,"LINESTRING (-21.9082264 64.1227128, -21.9078559 64.1223099)",0.048406103487949846,138720597,"LINESTRING (-21.9082264 64.1227128, -21.9078559 64.1223099)"
13555,11253,12218,False,8699,edge_8699,service,"LINESTRING (-21.8761384 64.1330741, -21.8759866 64.1330797)",0.007418804879949806,110151547,"LINESTRING (-21.8761384 64.1330741, -21.8759866 64.1330797)"
13556,11253,9555,False,12782,edge_12782,residential,"LINESTRING (-21.8761384 64.1330741, -21.8761188 64.1330152, -21.876137 64.1329254)",0.016685159570289744,192261278,"LINESTRING (-21.8761384 64.1330741, -21.876137 64.1329254)"
13557,11254,1906,False,5172,edge_5172,residential,"LINESTRING (-21.8358186 64.0922084, -21.8351066 64.0920607, -21.8348588 64.0920093, -21.834485 64.0919318, -21.8341241 64.0922584, -21.8340452 64.0923159)",0.11989631932637435,48153690,"LINESTRING (-21.8358186 64.0922084, -21.8340452 64.0923159)"
13558,11254,13735,False,5175,edge_5175,residential,"LINESTRING (-21.8358186 64.0922084, -21.8357727 64.0922473, -21.8354552 64.0925164, -21.8352628 64.0926151, -21.8351129 64.0926862, -21.8347533 64.0930216)",0.10518180365048274,48153691,"LINESTRING (-21.8358186 64.0922084, -21.8347533 64.0930216)"
13559,11255,11647,False,8611,edge_8611,service,"LINESTRING (-21.8764371 64.1332612, -21.8771878 64.1332101)",0.0369992188860749,109939500,"LINESTRING (-21.8764371 64.1332612, -21.8771878 64.1332101)"
13560,11256,15146,False,2479,edge_2479,residential,"LINESTRING (-21.9082797 64.1262906, -21.9083612 64.1262569, -21.9087029 64.126085, -21.9089073 64.1260133, -21.9091179 64.1259489)",0.056137495207043996,23279978,"LINESTRING (-21.9082797 64.1262906, -21.9091179 64.1259489)"
13561,11256,12885,False,9800,edge_9800,residential,"LINESTRING (-21.9082797 64.1262906, -21.9078311 64.1260315)",0.03621879459520183,131550297,"LINESTRING (-21.9082797 64.1262906, -21.9078311 64.1260315)"
13562,11257,11327,False,15569,edge_15569,service,"LINESTRING (-21.8189321 64.1054419, -21.8189322 64.1053667, -21.818908 64.1053538, -21.8188705 64.1053363, -21.8188437 64.1053187, -21.8188356 64.1052965, -21.8188275 64.1051013)",0.039544358667468874,468609859,"LINESTRING (-21.8189321 64.1054419, -21.8188275 64.1051013)"
13563,11257,10391,False,15575,edge_15575,service,"LINESTRING (-21.8189321 64.1054419, -21.8182382 64.1054407)",0.033825994391180794,468609863,"LINESTRING (-21.8189321 64.1054419, -21.8182382 64.1054407)"
13564,11258,13404,False,18444,edge_18444,service,"LINESTRING (-21.9465414 64.1329534, -21.9481042 64.133273)",0.08403342355666633,671328582,"LINESTRING (-21.9465414 64.1329534, -21.9481042 64.133273)"
13565,11258,8277,False,18728,edge_18728,service,"LINESTRING (-21.9465414 64.1329534, -21.9464182 64.1329283)",0.0066201466334074675,677183837,"LINESTRING (-21.9465414 64.1329534, -21.9464182 64.1329283)"
13566,11259,4402,False,3494,edge_3494,residential,"LINESTRING (-21.7057945 64.1710959, -21.7074371 64.1706166)",0.09610666987128572,27031315,"LINESTRING (-21.7057945 64.1710959, -21.7074371 64.1706166)"
13567,11259,5412,False,3496,edge_3496,residential,"LINESTRING (-21.7057945 64.1710959, -21.7061829 64.171252, -21.706533 64.1714101, -21.7068896 64.1716023, -21.7072199 64.1717938, -21.7075476 64.1720077, -21.7080096 64.1723696, -21.7083506 64.1726848)",0.21818442446193942,27031324,"LINESTRING (-21.7057945 64.1710959, -21.7083506 64.1726848)"
13568,11260,16100,False,321,edge_321,residential,"LINESTRING (-21.9933417 64.1497592, -21.9933461 64.1497945, -21.9933576 64.1498878)",0.014357154798757198,5013944,"LINESTRING (-21.9933417 64.1497592, -21.9933576 64.1498878)"
13569,11260,7219,False,16523,edge_16523,tertiary,"LINESTRING (-21.9933417 64.1497592, -21.9924039 64.1498762, -21.9923181 64.1498881, -21.9915498 64.1500036, -21.9900005 64.1502245)",0.17072075161472136,537249442,"LINESTRING (-21.9933417 64.1497592, -21.9900005 64.1502245)"
13570,11261,12295,False,1285,edge_1285,residential,"LINESTRING (-21.9100723 64.1462968, -21.9104342 64.1461998)",0.020669979749493226,5170828,"LINESTRING (-21.9100723 64.1462968, -21.9104342 64.1461998)"
13571,11262,10896,False,2081,edge_2081,residential,"LINESTRING (-21.8135429 64.1230693, -21.8134448 64.1230647)",0.004806514104069238,10648713,"LINESTRING (-21.8135429 64.1230693, -21.8134448 64.1230647)"
13572,11262,10238,False,7546,edge_7546,service,"LINESTRING (-21.8135429 64.1230693, -21.8135524 64.1230276, -21.8135701 64.1229506)",0.013298768187606136,97467163,"LINESTRING (-21.8135429 64.1230693, -21.8135701 64.1229506)"
13573,11263,5252,False,19110,edge_19110,residential,"LINESTRING (-21.897898 64.1451175, -21.8978875 64.1451292, -21.8977993 64.1452333, -21.8977429 64.1453155)",0.023340677339730286,681003086,"LINESTRING (-21.897898 64.1451175, -21.8977429 64.1453155)"
13574,11263,963,False,19120,edge_19120,service,"LINESTRING (-21.897898 64.1451175, -21.8981049 64.1451539)",0.010858174529127653,681003093,"LINESTRING (-21.897898 64.1451175, -21.8981049 64.1451539)"
13575,11264,1931,True,11068,edge_11068,trunk,"LINESTRING (-21.8170537 64.1241678, -21.8196656 64.1241281)",0.12731441101616808,157875415,"LINESTRING (-21.8170537 64.1241678, -21.8196656 64.1241281)"
13576,11266,4581,False,949,edge_949,residential,"LINESTRING (-21.8611218 64.1307203, -21.8613302 64.1308204)",0.015084474921644121,5118973,"LINESTRING (-21.8611218 64.1307203, -21.8613302 64.1308204)"
13577,11267,5944,False,2991,edge_2991,residential,"LINESTRING (-21.7713578 64.1000125, -21.7714513 64.1000584, -21.771723 64.1001918)",0.02676896286926138,25569480,"LINESTRING (-21.7713578 64.1000125, -21.771723 64.1001918)"
13578,11267,8480,False,4720,edge_4720,tertiary,"LINESTRING (-21.7713578 64.1000125, -21.7711729 64.100082, -21.7710334 64.1001296, -21.7708959 64.1001765, -21.7708506 64.1001919, -21.7706566 64.1002475, -21.7703164 64.1003316, -21.7699378 64.1004001)",0.08215085007128657,34777138,"LINESTRING (-21.7713578 64.1000125, -21.7699378 64.1004001)"
13579,11268,5475,False,10342,edge_10342,service,"LINESTRING (-21.864345 64.1530558, -21.8642707 64.1530646, -21.8642064 64.1530853, -21.8640713 64.1531368, -21.8640578 64.1531589, -21.8640679 64.1531825, -21.864639 64.1534683, -21.8651932 64.1537527, -21.8653081 64.1537733, -21.8656461 64.1537659)",0.1280046693144717,138104349,"LINESTRING (-21.864345 64.1530558, -21.8656461 64.1537659)"
13580,11269,1922,False,389,edge_389,residential,"LINESTRING (-21.9891194 64.1497361, -21.989513 64.1496602, -21.9898207 64.1495936, -21.9901777 64.1495015, -21.9904311 64.1494254)",0.07280822066292528,5014067,"LINESTRING (-21.9891194 64.1497361, -21.9904311 64.1494254)"
13581,11270,8722,True,16364,edge_16364,secondary,"LINESTRING (-21.8846702 64.1401756, -21.8841311 64.140122, -21.8840813 64.140117, -21.8838183 64.1400886)",0.0425964809759908,517453301,"LINESTRING (-21.8846702 64.1401756, -21.8838183 64.1400886)"
13582,11272,13134,False,284,edge_284,residential,"LINESTRING (-22.0068511 64.1548735, -22.0067102 64.1548228, -22.0064254 64.1547657, -22.0061641 64.1547171)",0.037957497533258236,5013916,"LINESTRING (-22.0068511 64.1548735, -22.0061641 64.1547171)"
13583,11273,4587,False,6400,edge_6400,residential,"LINESTRING (-21.8022449 64.136185, -21.8044037 64.1365422, -21.8045438 64.1365607)",0.11953506494540594,68553111,"LINESTRING (-21.8022449 64.136185, -21.8045438 64.1365607)"
13584,11274,2229,True,16602,edge_16602,trunk_link,"LINESTRING (-21.8562434 64.1053705, -21.8549121 64.1054789)",0.06601278257157861,562597245,"LINESTRING (-21.8562434 64.1053705, -21.8549121 64.1054789)"
13585,11275,4981,True,9801,edge_9801,residential,"LINESTRING (-21.9086194 64.1274017, -21.9086705 64.1273628, -21.9090045 64.127173)",0.03169031633070414,131550298,"LINESTRING (-21.9086194 64.1274017, -21.9090045 64.127173)"
13586,11275,12719,True,9810,edge_9810,secondary,"LINESTRING (-21.9086194 64.1274017, -21.9085095 64.127375)",0.006124969112839232,131550897,"LINESTRING (-21.9086194 64.1274017, -21.9085095 64.127375)"
13587,11276,14818,False,10684,edge_10684,secondary,"LINESTRING (-21.7470821 64.1343538, -21.747003 64.1343599, -21.7469338 64.1343777)",0.007822120386377973,150525608,"LINESTRING (-21.7470821 64.1343538, -21.7469338 64.1343777)"
13588,11277,10224,False,3357,edge_3357,residential,"LINESTRING (-21.6901624 64.1629024, -21.6903952 64.162825, -21.6907737 64.1626468)",0.04132403667089988,26798800,"LINESTRING (-21.6901624 64.1629024, -21.6907737 64.1626468)"
13589,11278,6551,False,6824,edge_6824,residential,"LINESTRING (-21.8369041 64.1007579, -21.8364739 64.1008715, -21.8363538 64.1009032)",0.03134044916873748,87848215,"LINESTRING (-21.8369041 64.1007579, -21.8363538 64.1009032)"
13590,11279,6848,False,14191,edge_14191,service,"LINESTRING (-21.7642847 64.1303591, -21.7640554 64.1304903, -21.7639615 64.130544)",0.025935585632109282,259081200,"LINESTRING (-21.7642847 64.1303591, -21.7639615 64.130544)"
13591,11279,15619,False,14201,edge_14201,service,"LINESTRING (-21.7642847 64.1303591, -21.7643287 64.1303742, -21.7647318 64.1304666, -21.7650538 64.1305049, -21.7653871 64.1305088, -21.7658217 64.1304607, -21.7661099 64.1303726)",0.09635399809879787,259081206,"LINESTRING (-21.7642847 64.1303591, -21.7661099 64.1303726)"
13592,11280,5954,False,32,edge_32,unclassified,"LINESTRING (-21.9935507 64.1520137, -21.9936539 64.152126, -21.993627 64.15237, -21.9936307 64.1525192, -21.9936312 64.1525396, -21.9937474 64.1526383, -21.993976 64.1528188, -21.9940826 64.1528875, -21.9943143 64.1530071)",0.12170496228075584,4343194,"LINESTRING (-21.9935507 64.1520137, -21.9943143 64.1530071)"
13593,11280,13349,False,3043,edge_3043,residential,"LINESTRING (-21.9935507 64.1520137, -21.9927783 64.1521381)",0.04006596065017712,25734600,"LINESTRING (-21.9935507 64.1520137, -21.9927783 64.1521381)"
13594,11281,6199,True,12930,edge_12930,tertiary,"LINESTRING (-21.8833127 64.1312632, -21.8832719 64.1313064, -21.8832339 64.131349)",0.01030661421371526,195986901,"LINESTRING (-21.8833127 64.1312632, -21.8832339 64.131349)"
13595,11282,13668,False,15488,edge_15488,residential,"LINESTRING (-21.4580498 64.2836913, -21.4575194 64.2838189, -21.4567831 64.2838818, -21.4544496 64.2839999, -21.453826 64.2840878, -21.4536154 64.284079, -21.450319 64.283042, -21.4494553 64.2828477)",0.46572898340733676,441363155,"LINESTRING (-21.4580498 64.2836913, -21.4494553 64.2828477)"
13596,11283,2127,False,1413,edge_1413,residential,"LINESTRING (-21.9006345 64.1319678, -21.9010386 64.1312947)",0.07757466584220739,5200802,"LINESTRING (-21.9006345 64.1319678, -21.9010386 64.1312947)"
13597,11284,11709,False,16388,edge_16388,residential,"LINESTRING (-21.8661976 64.1303385, -21.8662626 64.1303475)",0.0033209250683230896,517459796,"LINESTRING (-21.8661976 64.1303385, -21.8662626 64.1303475)"
