,m03_01,m03_02,m05_01,m08_02,m10,m01_01,m01_02,m02_01,m02_02,m04_02,m06_01,m07_01,m07_02,m07_03,m09_01,osmid,rep
1231,0.00297619,1.051497627,5,0.001674748,0.001103495,1.006519294,1.011299435,1.000126132,0.000666736,0.017394523,1.000057798,0.000166336,15049.51359,34467.47894,0,120643540,93
1232,0,0,0,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,34333433,93
1233,0,1.012695344,0,0,0.268430677,1,1,1,-1.78E-15,0,1,0,0,0,0,16641770,93
1234,0,0,7,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,14371437,93
1235,0.267857143,1.078867585,3,0.111835059,0.014741696,1.001777603,1,1.002318457,0.002435815,0.198741673,1.00181445,0.002169474,42751.27974,197635.3975,0,2267312955,93
1236,0,1.033271507,5,0,0,1,1,1,-1.78E-15,0.012213175,1,0,0,0,0,72732,93
1237,0.036706349,1.042258194,0,0.002047604,0.000529853,1.024826446,1.00750469,1.004007383,0.004004297,0.045891932,1.000646978,0.000421002,21124.23369,66974.46164,0,52185219,93
1238,0.091765873,1.143494093,2,0.018915719,0,1.002322593,1.001865672,1.007229742,0.007935547,0.106587713,1.002740795,0.002302983,33733.7695,238059.4496,0,1598515993,93
1239,0,1.042522606,3,0,0.086044395,1,1,1,-1.78E-15,0,1,0,0,0,0,13822383,93
1240,0.268353175,1.045026144,0,0.183087482,0,1,1,1.050188144,0.029269577,0.229829756,1.0086088,0.005799274,123395.759,462637.4974,0,16131616,93
1241,0.205357143,1.054198868,4,0.084254589,4.39E-05,1,1,1.003888858,0.001910507,0.153219837,1.001724245,0.003862057,51974.45828,138990.8979,0,2115722405,93
1242,0.03125,1.038144635,0,0.024411878,0.00020406,1.009846744,1.009398496,1,-1.78E-15,0.023316062,1,0,0,0,9.31E-05,4474317090,93
1243,0,1.082352216,0,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,2269445985,93
1244,0.098710317,1.030195177,4,0.06665623,0,1,1,1.006243463,0.005025516,0.082161362,1.003521154,0.006569391,94908.18526,360066.4297,0,202452038,93
1245,0,0,0,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,16671667,93
1246,0,1.041819703,2,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,21762175,93
1247,0,1.029757787,15,0,0,1.000023568,1,1,-1.78E-15,0,1,0,0,0,0,2259122593,93
1248,0,1.049805079,0,0,0.042328753,1,1,1,-1.78E-15,0,1,0,0,0,0,1625316308,93
1249,0.004960317,1.032641503,8,0.01088821,0,1.001025766,1.001865672,1.00008431,0.000412268,0.027387121,1.000097067,0.000252633,9077.186224,15223.62609,0,225634989,93
1250,0,0,0,0,0.275336036,1,1,1,-1.78E-15,0,1,0,0,0,0,15911591,93
1251,0,1.072531688,0,0,0.049698401,1,1,1,-1.78E-15,0,1,0,0,0,0,379127106,93
1252,0,1.052953977,3,0,0,1.004346936,1.001865672,1,-1.78E-15,0,1,0,0,0,0,1087134876,93
1253,0,0.990172209,0,0,0,1.00309165,1.001865672,1,-1.78E-15,0,1,0,0,0,0,744930330,93
1254,0,1.066838915,0,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,5983460,93
1255,0,0,9,0,0.031555445,1,1,1,-1.78E-15,0,1,0,0,0,0,720720,93
1256,0,0.792737069,0,0,0,1,1,1,-1.78E-15,0,1,0,0,0,0,102624314,93
1257,0,1.160591794,0,0.001638934,0,1,1,1,-1.78E-15,0.028497409,1,0,0,0,0,2741626,93
0,0,1.026523561,3,0.001770349,0,1.001700881,1.002713704,1,1.98E-15,0.012213175,1,0,0,0,0,16351636,94
1,0,0.876049816,7,0,0.090954627,1,1,1,1.98E-15,0,1,0,0,0,0,16591662,94
2,0,1.044162058,0,0,0.131798186,1.000866347,1.001355014,1,1.98E-15,0,1,0,0,0,0,2120011283,94
3,0,1.021035783,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,2280614058,94
4,0.005952381,1.081489545,0,0.049671985,2.63E-05,1.001532005,1.002713704,1.000276069,0.000787217,0.041080681,1.002118295,0.002663329,134241.15,650157.9841,0,1858919250,94
5,0,0.941213609,3,0,0.117641998,1,1,1,1.98E-15,0,1,0,0,0,0,14891492,94
6,0,1.009223492,1,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,545930574,94
7,0,1.020489256,10,0,0.054084279,1,1,1,1.98E-15,0,1,0,0,0,0,18181561,94
8,0,1.091394539,0,0.009327056,0,1,1,1,1.98E-15,0.000740192,1,0,0,0,0,1277812787,94
9,0.029761905,1.052515876,0,0.014280019,0,1,1,1.003250735,0.001245567,0.022205774,1.000542662,0.002733134,362980.5168,765766.1712,0,2430528,94
10,0.030257937,1.000019685,3,0.002915879,0.000274839,1.005372689,1.005442177,1.00317785,0.001814052,0.025166543,1.000143128,0.000525185,78719.03638,136144.5603,0,1085423158,94
11,0.094742063,1.068012528,0,0.029696798,0,1.000792089,1.001355014,1,1.98E-15,0,1,0,0,0,0,35823580,94
12,0.061507937,1.005639204,0,0.075039238,0.065258153,1.000757866,1.001355014,1,1.98E-15,0.045891932,1,0,0,0,0.000322321,687713395,94
13,0.031746032,1.068021253,7,0.006725605,0,1.00741361,1.009562842,1.002291749,0.010462297,0.033678756,1.000412827,0.000777404,81892.73629,141900.817,0,1409214129,94
14,0,1.10204784,6,0,0.097660777,1,1,1,1.98E-15,0,1,0,0,0,0,15681570,94
15,0.029761905,1.021228867,0,0.023818497,0,1,1,1.002160868,0.002298294,0.097335307,1.000686369,0.003524167,185529.8751,509473.8518,0,1234812253,94
16,0,1.026730573,2,0,0.030883056,1,1,1,1.98E-15,0,1,0,0,0,0,29951640,94
17,0.29265873,1.024642163,0,0.190991394,0.212867626,1.006674249,1.010943912,1.104102721,0.04698095,0.247594375,1.045982554,0.165064394,2550982.064,13166418.43,0,1625016253,94
18,0,1.007626659,1,0,0,1.002166696,1.004076087,1,1.98E-15,0,1,0,0,0,0,165725441,94
19,0,1.051260332,13,0,0,1.000014024,1,1,1.98E-15,0,1,0,0,0,0,2258622589,94
20,0,1.048991704,3,0.023446991,0.729373721,1,1,1,1.98E-15,0,1,0,0,0,0,105372676,94
21,0,0.958764042,3,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,14431518,94
22,0.022321429,1.066326234,0,0.009419261,0,1,1,1.005645193,0.003698776,0.027757217,1.001456969,0.003245166,161346.8892,769866.9266,0,215414396,94
23,0,0,0,0,0.00580946,1,1,1,1.98E-15,0,1,0,0,0,0,16441644,94
24,0,1.044625873,13,0,0,1.000017991,1,1,1.98E-15,0,1,0,0,0,0,2258622587,94
25,0,1.049462471,0,0.00660502,0.100627945,1,1,1,1.98E-15,0,1,0,0,0,0,1093115415,94
26,0.03422619,1.016770822,0,0.009548664,0,1.003943014,1.006811989,1.005396265,0.009900102,0.043301258,1.000936283,0.004110588,504513.0247,803580.6075,0,225695219,94
27,0.029761905,1.013787957,0,0.023818497,0.003692947,1.00339378,1.002713704,1.002160868,0.002298294,0.097335307,1.000686369,0.003524167,185529.8751,509473.8518,0,1229512286,94
28,0,1.000406203,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,2269415821,94
29,0.03125,1.034337352,5,0.077335328,0,1.045644539,1.06025825,1.00806958,0.017109202,0.024796447,1.020386616,0.040229522,1103225.903,2118935.98,0,78737879,94
30,0.042162698,1.010706468,0,0.006650516,0,1,1,1,1.98E-15,0,1,0,0,0,0,34368047,94
31,0,1.020149143,2,0.004217141,0.322561358,1,1,1,1.98E-15,0,1,0,0,0,0,1056310355,94
32,0.076884921,1.105301293,9,0.059643379,0.00708347,1,1,1.013662657,0.009651795,0.076609919,1.005276646,0.014425697,194293.6165,1325295.285,0,25514641,94
33,0.009920635,1.048182775,5,0.004890871,0.069609548,1.000760596,1,1,1.98E-15,0.015914138,1,0,0,0,0,85478553,94
34,0.018849206,1.040759024,5,0.006683317,0,1.001567959,1.001355014,1.000156076,0.00056045,0.017394523,1.000046962,0.000172573,34346.80726,45057.12169,0,36033540,94
35,0,1.000020305,2,0,0,1.000714762,1.001355014,1,1.98E-15,0,1,0,0,0,0,1405837366,94
36,0.064484127,1.109306253,0,0.044890099,0,1.000746673,1.001355014,1.002700269,0.002866231,0.128793486,1.00101698,0.003964807,107017.7489,411384.7976,0,1811345,94
37,0,1.005130001,3,0,0.003249918,1,1,1,1.98E-15,0,1,0,0,0,0,31683170,94
38,0,1.008040461,0,0,0.320592146,1.001023923,1.001355014,1,1.98E-15,0,1,0,0,0,0,1667340014,94
39,0,1.019034,13,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,225863929,94
40,0,1.090981234,2,0.002020023,0,1,1,1,1.98E-15,0,1,0,0,0,0,17251859,94
41,0,1.02209013,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,2306522721,94
42,0.10218254,1.046280341,3,0.024751235,0,1.003228339,1.005442177,1.006397581,0.005169917,0.132124352,1.00235269,0.002952976,81898.29658,683249.8646,0,2287522879,94
43,0.034722222,1.055603248,1,0.031355895,0,1.009807599,1.01650619,1.007987582,0.009612635,0.031088083,1.001884833,0.002667975,183911.6383,261238.3562,0,169697039,94
44,0,0,6,0,0.035370935,1,1,1,1.98E-15,0,1,0,0,0,0,17001700,94
45,0.000992063,1.042437,6,2.47E-06,0,1,1,1,1.98E-15,0.012583272,1,0,0,0,0,12811997,94
46,0,1.02364326,6,0,0.029178297,1,1,1,1.98E-15,0,1,0,0,0,0,17001703,94
47,0.03968254,1.046553116,2,0.022811501,0.000275805,1.008030181,1.012328767,1.001225481,0.00337987,0.035159141,1.001718728,0.001808994,164975.162,319161.4582,0,61896084,94
48,0,0,0,0,0.194477631,1,1,1,1.98E-15,0,1,0,0,0,0,14191419,94
49,0,1.063473682,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,1288395,94
50,0,1.046684603,2,0.018221703,0.187403214,1,1,1,1.98E-15,0.000740192,1,0,0,0,0,124662995,94
51,0,1.015603356,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,92624215,94
52,0.000496032,1.052131533,6,0.000799253,0.24669576,1,1,1.000001823,7.93E-06,0.00592154,1.000000822,4.56E-07,128.6954826,128.6954826,0,24632465,94
53,0.001984127,1.047462067,3,0.002184234,0,1,1,1.000236619,0.000483119,0.034048853,1.000013464,7.35E-05,9954.591682,15790.44833,0,21894849,94
54,0,1.005878699,3,4.12E-05,0.040169421,1,1,1,1.98E-15,0.000370096,1,0,0,0,0,32281688,94
55,0.063988095,1.182707257,2,0.089118196,0.063011534,1.000864851,1.001355014,1,1.98E-15,0,1,0,0,0,0,2298910367,94
56,0,1.026468008,9,0.000355177,0.12427121,1,1,1,1.98E-15,0,1,0,0,0,0,15021505,94
57,0,1.03259384,0,0,0,1.005042473,1.001355014,1,1.98E-15,0,1,0,0,0,0,2308146370,94
58,0,1.008016226,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,4186812185,94
59,0.000992063,1.036243,0,2.91E-06,0,1,1,1,1.98E-15,0.015173945,1,0,0,0,0,13101316,94
60,0.009424603,1.045283773,7,9.79E-06,0,1.000045918,1,1.000056002,8.55E-05,0.012583272,1.000006121,2.52E-06,117.2003503,336.9086363,0,1605722693,94
61,0,1.022878077,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,235151070,94
62,0,1.042401079,1,0,0,1.004405488,1.001355014,1,1.98E-15,0,1,0,0,0,0,690630196,94
63,0,0,6,0,0.051680058,1,1,1,1.98E-15,0,1,0,0,0,0,14291429,94
64,0.218253968,1.052329785,2,0.073392677,0.042301451,1.00011223,1,1,1.98E-15,0,1,0,0,0,0,1111511121,94
65,0.03125,1.07806915,0,0.006530354,0,1.003468091,1.005442177,1.000033239,0.000182048,0.015173945,1.000023796,0.000128319,9574.301475,29882.61908,0,206329339,94
66,0.03125,1.057263526,0,0.03317527,0.016539156,1.005402954,1.005442177,1,1.98E-15,0.023316062,1,0,0,0,0.0001425,2308117509,94
67,0,1.031069854,6,0,0,1.001645037,1.002713704,1,1.98E-15,0,1,0,0,0,0,37681913,94
68,0,1.032587663,3,0,0,1.003247462,1.001355014,1,1.98E-15,0,1,0,0,0,0,2257345862,94
69,0,1.140158535,10,0,0.047389594,1,1,1,1.98E-15,0,1,0,0,0,0,15611558,94
70,0.016865079,1.064568698,0,0.018803809,0.033826215,1.001513657,1.002713704,1.000328808,0.000728015,0.011843079,1.000362983,0.0011602,52536.10612,255869.311,0,1100711099,94
71,0,1.179161743,3,0,0.007072674,1,1,1,1.98E-15,0,1,0,0,0,0,7811466,94
72,0,1.030251452,13,0,0,1.000062847,1,1,1.98E-15,0,1,0,0,0,0,225893929,94
73,0,1.0463607,0,0,0.098805203,1.001255533,1.001355014,1,1.98E-15,0,1,0,0,0,0,1077019636,94
74,0,0.999618709,2,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,7556,94
75,0,1.063534791,2,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,5281401,94
76,0.068452381,1.063508317,4,0.023984599,0,1.001579824,1.002713704,1.00355458,0.003738047,0.094004441,1.002153263,0.003387753,193420.706,842150.8629,0,4362726,94
77,0,1.035572798,0,0,0.158685145,1,1,1,1.98E-15,0,1,0,0,0,0,11181419,94
78,0.063988095,1.036018444,0,0.053068492,0,1,1,1.002142854,0.001613665,0.08919319,1.002166589,0.004615752,112483.0678,884198.1534,0,12711896,94
79,0.036706349,1.044639544,5,0.018788136,0,1.007370412,1.012328767,1.001151888,0.002362893,0.043671355,1.000332523,0.00138068,43156.06025,110472.9703,0,2256321572,94
80,0,1.074419322,4,0,0.032495788,1,1,1,1.98E-15,0,1,0,0,0,0,32503252,94
81,0.000992063,1.053308172,1,3.63E-05,0,1,1,1.000106397,0.000434193,0.011843079,1.000002515,9.87E-06,1429.152899,2785.268356,0,346022721,94
82,0.282242063,1.056476304,0,0.185873436,0.074400773,1,1,1.096759578,0.039298524,0.249444856,1.042756013,0.155558339,2479991.247,14236271.02,0,2261711531,94
83,0.029761905,1.043777798,0,0.014280019,0,1,1,1.003250735,0.001245567,0.022205774,1.000542662,0.002733134,362980.5168,765766.1712,0,528636,94
84,0,0,0,0,0.306499335,1,1,1,1.98E-15,0,1,0,0,0,0,14401440,94
85,0,1.077919497,2,0.006920228,0,1.009345131,1.005442177,1,1.98E-15,0,1,0,0,0,0,78807879,94
86,0,0.970665423,0,0,0.257532334,1,1,1,1.98E-15,0,1,0,0,0,0,14401443,94
87,0.04265873,1.001535079,4,0.00251449,0,1,1,1.000103074,6.17E-05,0.047002221,1.000018204,4.26E-05,2451.801247,5396.26152,0,1514264,94
88,0.010912698,0.991754358,0,0.017168682,0,1.000788939,1,1.000490021,0.000753081,0.020355292,1.000718191,0.001172935,61117.86112,262288.7579,0,2255113865,94
89,0,1.042105448,0,0,0.17038871,1,1,1,1.98E-15,0,1,0,0,0,0,13751721,94
90,0,1.084373497,4,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,18901892,94
91,0,0,2,0,0.1551253,1,1,1,1.98E-15,0,1,0,0,0,0,15211521,94
92,0.03125,1.028370511,0,0.005961602,0.01631813,1.003102231,1.002713704,1,1.98E-15,0.023316062,1,0,0,0,2.56E-05,82008047,94
93,0,1.007623198,3,0,0.267241184,1,1,1,1.98E-15,0,1,0,0,0,0,15211523,94
94,0.01140873,1.029867693,3,0.006547522,0,1,1,1,1.98E-15,0.001110289,1,0,0,0,0,21541859,94
95,0,1.061065332,0,0,0.085912556,1,1,1,1.98E-15,0,1,0,0,0,0,16621663,94
96,0,1.002030963,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,12881336,94
97,0,0,0,0,0.176925007,1,1,1,1.98E-15,0,1,0,0,0,0,15071507,94
98,0.005952381,1.066587053,0,0.049671985,0,1.003358871,1.005442177,1.000276069,0.000787217,0.041080681,1.002118295,0.002663329,134241.15,650157.9841,0,192505490,94
99,0.000992063,1.209277453,0,0.001434087,0,1,1,1,1.98E-15,0.028497409,1,0,0,0,0,16241626,94
100,0,1.032633007,3,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,17671768,94
101,0,0,10,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,15281528,94
102,0,0.996763546,12,0.000656096,0,1.000712561,1.001355014,1,1.98E-15,0,1,0,0,0,0,34272933,94
103,0,1.002911516,3,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,17671765,94
104,0,1.044663555,0,0.00117464,0,1,1,1,1.98E-15,0.010362694,1,0,0,0,0,6471404,94
105,0,0.985174062,3,0.001239678,0,1.000711082,1.001355014,1,1.98E-15,0.001850481,1,0,0,0,0,225695648,94
106,0,1.056044721,0,0,0.013388716,1,1,1,1.98E-15,0,1,0,0,0,0,2267931718,94
107,0,1.055131573,2,0,0,1.001467652,1.001355014,1,1.98E-15,0,1,0,0,0,0,2253538793,94
108,0,1.093148574,4,0,0.142495701,1,1,1,1.98E-15,0,1,0,0,0,0,15791581,94
109,0.060019841,1.045288562,7,0.068196928,0.018037722,1,1,1.004510385,0.003440295,0.057364915,1.003237907,0.01099874,306804.8203,943504.7298,0,1129511375,94
110,0,1.016844344,1,0.003417796,0.003690721,1,1,1,1.98E-15,0.01369356,1,0,0,0,0,2261314875,94
111,0.052083333,1.014125291,0,0.028905359,0.02800725,1,1,1,1.98E-15,0,1,0,0,0,0,177416018,94
112,0.103670635,1.100720669,0,0.039850063,0.040408526,1.001483206,1.002713704,1.014413318,0.014493479,0.085122132,1.004947354,0.00851912,208079.9097,908381.1759,0,62097047,94
113,0,0,10,0,0.013721886,1,1,1,1.98E-15,0,1,0,0,0,0,15631563,94
114,0.101686508,1.038731922,0,0.023977764,0,1.006814624,1.010943912,1,1.98E-15,0,1,0,0,0,0,52965592,94
115,0,1.01731548,5,0.000151239,0.020043259,1,1,1,1.98E-15,0.010362694,1,0,0,0,0,29451636,94
116,0,0,8,0,0.000146514,1,1,1,1.98E-15,0,1,0,0,0,0,14281428,94
117,0.063988095,0.997337608,7,0.004547852,0,1,1,1.000060359,5.33E-05,0.064026647,1.000011923,9.63E-06,178.9838471,835.0564859,0,2288316235,94
118,0.03125,1.010751178,5,0.021602884,0.373994243,1.000725129,1.001355014,1,1.98E-15,0.023316062,1,0,0,0,9.28E-05,26033702,94
119,0,1.066589402,1,0.004314,0,1.002659322,1.004076087,1,1.98E-15,0.014803849,1,0,0,0,0,34891459,94
120,0.021329365,1.068059036,1,0.022101543,0.081373116,1.00452225,1.008185539,1.000480884,0.001419175,0.028497409,1.002402796,0.005603156,105843.7145,1441474.645,0,1674522895,94
121,0,1.020604,5,0.002020023,0,1,1,1,1.98E-15,0,1,0,0,0,0,13541725,94
122,0,0.98656394,3,0.000118713,0.140937004,1,1,1,1.98E-15,0.001850481,1,0,0,0,0,73623529,94
123,0,1.018299294,10,0,0.015937466,1,1,1,1.98E-15,0,1,0,0,0,0,15281809,94
124,0.006944444,1.015591377,9,0.012399022,0,1.002607138,1.001355014,1.000502283,0.000633304,0.031088083,1.000164819,0.000159998,3656.612116,14959.75828,0,2242522453,94
125,0,0.950451703,3,0,0.050306883,1,1,1,1.98E-15,0,1,0,0,0,0,247821492,94
126,0.020833333,1.067764952,2,0.013546324,0.015423618,1.000428867,1,1,1.98E-15,0,1,0,0,0,0,1553415537,94
127,0.000992063,1.085641598,1,0.011254192,0,1.000095497,1,1.000001545,9.94E-06,0.017024426,1.0000085,3.01E-05,1564.056945,8383.59304,0,857422865,94
128,0,1.032408556,6,0.003234464,0,1,1,1,1.98E-15,0,1,0,0,0,0,1156115791,94
129,0,1.093697221,7,0,0.267489124,1,1,1,1.98E-15,0,1,0,0,0,0,15681757,94
130,0.09077381,1.058187134,4,0.056554177,0.014359555,1.000728033,1.001355014,1.010757648,0.008054587,0.080680977,1.005791768,0.010440134,536024.8937,2119766.724,0,1317013228,94
131,0,1.065712299,0,0,0.340367151,1,1,1,1.98E-15,0,1,0,0,0,0,1121234571,94
132,0,1.073931975,10,0,0.004691465,1,1,1,1.98E-15,0,1,0,0,0,0,15561557,94
133,0,0.836919946,2,0,0.349687229,1,1,1,1.98E-15,0,1,0,0,0,0,243141770,94
134,0,1.157207651,0,0,0,1,1,1,1.98E-15,0.012213175,1,0,0,0,0,2702046,94
135,0,1.000155695,6,0.005303137,0,1,1,1,1.98E-15,0,1,0,0,0,0,1157915791,94
136,0.01140873,1.026463841,2,0.004527499,0,1,1,1,1.98E-15,0,1,0,0,0,0,17351736,94
137,0.03125,1.081447807,3,0.119919614,0.028909716,1.016117185,1.020718232,1,1.98E-15,0.023316062,1,0,0,0,0.000515099,1057821462,94
138,0,1.050928872,4,0,0.260021129,1,1,1,1.98E-15,0,1,0,0,0,0,15881591,94
139,0,1.057626876,3,0,0.002174293,1.000821146,1.001355014,1,1.98E-15,0,1,0,0,0,0,272628616,94
140,0,1.015108782,9,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,17411783,94
141,0,1.009857619,13,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,225893933,94
142,0,0,0,0,0.002260266,1,1,1,1.98E-15,0,1,0,0,0,0,14671467,94
143,0,0.98553872,0,0,0,1.010075713,1.001355014,1,1.98E-15,0,1,0,0,0,0,269913702,94
144,0.014384921,1.067229656,1,0.012104743,0.006755091,1.000752524,1.001355014,1.001961225,0.003511792,0.01369356,1.000990504,0.00287857,495812.7173,714684.6967,0,2274210931,94
145,0,1.001827922,4,0,0.006936433,1,1,1,1.98E-15,0,1,0,0,0,0,16901772,94
146,0,0.986430637,0,0,0.070567503,1,1,1,1.98E-15,0,1,0,0,0,0,17151718,94
147,0,1.032961281,2,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,2262712645,94
148,0.060515873,1.148049715,12,0.027997317,0,1,1,1.007996335,0.005988295,0.056254626,1.002576699,0.011315525,1107494.648,2414788.824,0,65372046,94
149,0,1.01967839,8,0,0,1.002765648,1.002713704,1,1.98E-15,0,1,0,0,0,0,2269139364,94
150,0.095238095,1.045083409,1,0.022384812,0.01742574,1.004342562,1.006811989,1.003628142,0.004970504,0.094744634,1.000978575,0.002438815,160550.6997,444171.5198,0,2195921967,94
151,0,1.055436195,3,0.001460521,0,1.00176158,1.002713704,1,1.98E-15,0.011843079,1,0,0,0,0,1473118103,94
152,0,1.030678645,9,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,17421783,94
153,0,0,0,0,0.071524602,1,1,1,1.98E-15,0,1,0,0,0,0,14441444,94
154,0,1.036724309,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,14441445,94
155,0,0.996567755,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,151853987,94
156,0,1.040443553,1,0,0.042250012,1,1,1,1.98E-15,0,1,0,0,0,0,16031761,94
157,0.221230159,1.048264797,10,0.077352257,0.084476371,1,1,1,1.98E-15,0,1,0,0,0,0,37053611,94
158,0,1.009100971,8,0.013868154,0.777624489,1,1,1,1.98E-15,0.000740192,1,0,0,0,0,19132004,94
159,0,1.041009352,5,0,0,1.000991091,1.001355014,1,1.98E-15,0,1,0,0,0,0,35383540,94
160,0,0.979769545,5,0,0.191792029,1,1,1,1.98E-15,0,1,0,0,0,0,31731678,94
161,0.139880952,1.082933681,5,0.046615913,0,1.001593456,1.002713704,1,1.98E-15,0,1,0,0,0,0,1980181,94
162,0.01140873,1.013896069,2,0.004527499,0,1,1,1,1.98E-15,0.001110289,1,0,0,0,0,18591860,94
163,0.03125,1.031918384,0,0.080011943,0,1.055531868,1.075691412,1,1.98E-15,0.023316062,1,0,0,0,0.000343681,2088220884,94
164,0.149801587,0,0,0.107787352,0,1,1,1.005908077,0.002932579,0.188378979,1.001026398,0.002818616,74879.07718,222191.2897,0,21501634,94
165,0.218253968,1.089660819,4,0.109953653,0.036986943,1.000719172,1.001355014,1.003161238,0.003773025,0.173205033,1.002291377,0.0057403,89181.9605,307907.559,0,377722405,94
166,0.027777778,1.082503531,1,0.020238554,0.433573517,1.003615245,1.004076087,1.000261921,0.001139512,0.018874907,1.000083484,0.000232277,21974.30267,50794.19066,0,48493529,94
167,0,1.004346037,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,13821271,94
168,0,1.045899255,4,0.00093196,0.231565129,1,1,1,1.98E-15,0.000370096,1,0,0,0,0,22604920,94
169,0.056547619,1.017783437,2,0.023033122,0,1.004202677,1.006811989,1.002508493,0.004759585,0.056254626,1.001577212,0.003498256,197829.1428,379682.3579,0,71977248,94
170,0,1.015026,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,1614516145,94
171,0,1.004814002,1,0,0,1.002900586,1.004076087,1,1.98E-15,0,1,0,0,0,0,2283315760,94
172,0,1.017061421,3,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,53015305,94
173,0.00843254,1.076930588,0,0.001627577,0.27636006,1,1,1,1.98E-15,0,1,0,0,0,0,1216112185,94
174,0.030257937,1.055261898,5,0.001555908,0,1,1,1.000687016,0.000451062,0.03330866,1.00004032,0.000120814,32918.24945,33612.63241,0,21291424,94
175,0.021329365,1.078647074,2,0.022101543,0.13088586,1.004615458,1.008185539,1.000480884,0.001419175,0.028497409,1.002402796,0.005603156,105843.7145,1441474.645,0,1674522891,94
176,0,1.019034711,3,0.006920228,0,1,1,1,1.98E-15,0.01665433,1,0,0,0,0,29097880,94
177,0,1.161572125,11,0,0.008545276,1,1,1,1.98E-15,0,1,0,0,0,0,14841556,94
178,0.05109127,1.009537612,0,0.025404037,0,1.008522165,1.012328767,1,1.98E-15,0,1,0,0,0,0,1228612269,94
179,0.009424603,0.99372154,2,0.04214748,0.128607002,1.001700177,1.002713704,1.00014754,0.000246418,0.009252406,1.000260578,0.0009765,14543.06197,50270.31772,0,211302004,94
180,0,1.047078169,0,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,463872430,94
181,0,1.018225981,1,0.013566177,0.572730696,1.001142326,1.001355014,1,1.98E-15,0,1,0,0,0,0,922120424,94
182,0,1.027632593,3,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,32643266,94
183,0.045634921,1.011457387,5,0.012834421,0,1.00125563,1.001355014,1.000006012,0.000120278,0.002590674,1.000034947,1.38E-05,3897.857726,3897.857726,0,2272522729,94
184,0.002480159,0.938457052,1,0.000980452,0,1,1,1.000212796,0.000138906,0.008512213,1.000034104,0.000120039,33854.39667,33895.57034,0,1031292,94
185,0,1.041651205,2,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,665412649,94
186,0,1.066678137,14,0,0,1,1,1,1.98E-15,0,1,0,0,0,0,194518103,94
187,0.218253968,1.057506967,10,0.08291716,0.779546681,1.005118224,1.008185539,1.002260241,0.003119888,0.093264249,1.002021511,0.004895774,80759.93661,244775.0497,0,63773768,94
188,0.030257937,1.050083522,4,0.001741551,0.171947469,1.002342634,1.004076087,1.004627841,0.002698717,0.025166543,1.000201574,0.000998521,152720.1048,232585.7875,0,1078110854,94
189,0,1.079819742,16,0.002205586,0,1.007015128,1.010943912,1,1.98E-15,0.014063657,1,0,0,0,0,1473314750,94
190,0.126984127,1.062015154,0,0.047336902,0,1,1,1.012245847,0.007428061,0.137305699,1.005694011,0.010971265,609485.2506,2352416.517,0,645022617,94
